relative_time,AccX,AccY,AccZ
0,0.6491999816894531,9.215885467529297,2.9388386535644533
16,0.5909710693359376,9.445657653808594,3.028352508544922
82,0.6631210327148438,9.306447143554688,2.8933332824707034
149,0.6147715759277345,9.406738586425782,3.0130842590332034
216,0.602347412109375,9.342073059082031,2.8698321533203126
282,0.6316864013671876,9.335935821533203,2.9306057739257816
350,0.6728507995605469,9.353748779296875,2.8698321533203126
416,0.43649230957031254,9.152267761230469,2.9365933227539065
483,0.3992198181152344,9.291927337646484,3.0097911071777346
550,0.4159849548339844,8.973838806152344,2.795137481689453
616,0.22273681640625,9.288484497070312,2.881956939697266
684,0.3119512939453125,9.529932403564453,2.9231213378906253
749,0.602347412109375,9.355994110107423,2.895279235839844
816,0.34518218994140626,9.276509399414063,2.8936326599121096
884,0.5433700561523438,9.50583251953125,2.9835955810546877
949,0.5498066711425782,9.428144073486328,2.869083709716797
1016,0.5709127807617188,9.427545318603515,2.8991711425781252
1089,0.5451663208007813,9.396709442138672,2.7991790771484375
1150,0.6743476867675782,9.478888549804688,2.8409422302246097
1216,0.4923262023925781,9.298214263916016,2.8780650329589843
1288,0.5873785400390625,9.345964965820313,2.8201354980468754
1349,0.4393363952636719,9.443262634277344,2.964585113525391
1416,0.29069549560546876,9.272318115234375,3.0593380737304687
1484,0.5709127807617188,9.080716552734376,2.8830047607421876
1549,0.2962339782714844,9.148974609375001,2.8837532043457035
1616,0.5355862426757813,8.945697326660156,2.7107130432128907
1684,0.3800596618652344,9.55178695678711,2.5795857238769533
1749,0.5459147644042969,9.428144073486328,2.5777894592285158
1816,0.4944218444824219,9.237590332031251,2.6376649475097658
1884,0.8547225952148438,8.993597717285157,2.5237518310546876
1949,0.37616775512695316,9.135652313232422,2.4610322570800784
2016,0.37392242431640627,8.817863159179687,2.1739292907714844
2085,0.671802978515625,8.810528411865235,2.159259796142578
2150,0.6592291259765626,9.60163330078125,2.1124072265625
2216,1.039288787841797,9.379495239257812,1.9687060546875002
2289,0.15417938232421877,10.76845687866211,2.2802082824707033
2349,0.4279600524902344,9.034911804199218,1.811832275390625
2416,0.8638536071777344,9.10676239013672,1.4874568176269531
2484,-0.4004173278808594,10.498119049072265,2.3035597229003906
2549,0.9250762939453125,9.521250457763673,1.7724641418457032
2616,0.45565246582031255,10.494825897216797,1.6522640991210937
2689,0.5375321960449219,10.203831024169922,1.3031900024414063
2749,0.0061372375488281256,10.131231994628907,1.6001724243164064
2816,-0.7993377685546875,9.7573095703125,2.0276834106445314
2887,-0.350870361328125,10.349478149414063,1.8767971801757815
2949,-0.12109817504882812,9.73291030883789,1.8383271789550781
3016,0.4105961608886719,10.231373748779298,1.7036073303222656
3087,0.6053411865234375,9.5657080078125,1.7741107177734377
3150,0.9985734558105469,9.483528900146485,1.3677058410644531
3216,-0.002544708251953125,10.966195678710939,2.3004162597656252
3286,0.8713380432128907,9.362730102539063,1.6937278747558595
3350,0.06271957397460938,9.45748306274414,1.6480728149414063
3416,-0.1634600830078125,9.923613739013673,2.1019290161132815
3483,0.017663269042968752,8.996292114257812,1.7022601318359376
3550,1.7871336364746095,9.669891357421875,1.4100677490234377
3616,0.8749305725097657,10.780132598876953,1.7866845703125
3691,0.34143997192382813,9.313183135986328,1.9324813842773438
3750,0.2935395812988281,9.246272277832032,0.8319699096679688
3816,-0.23007156372070314,11.059751129150392,1.9898121643066407
3886,0.3950285339355469,8.078101501464845,2.0341200256347656
3949,0.9059161376953125,9.221873016357423,1.6185841369628906
4016,0.9324110412597657,10.18646713256836,1.5048207092285157
4086,-0.31284942626953127,9.932894439697266,2.1119581604003907
4149,-0.6605763244628906,9.673633575439453,2.0770806884765625
4216,-0.45340713500976565,9.607770538330078,2.2782623291015627
4284,0.33859588623046877,9.55178695678711,2.132914581298828
4350,0.5550457763671875,8.861721954345704,2.5605752563476565
4416,-0.12543914794921876,10.017169189453126,2.078577575683594
4488,0.8120613098144531,9.21169418334961,1.769769744873047
4549,1.5976277160644532,9.660910034179688,1.8221607971191407
4616,0.13906082153320312,10.382709045410158,2.3501129150390625
4684,-0.13112731933593752,10.07958938598633,2.1880000305175784
4750,0.06810836791992188,9.839039611816407,2.0109182739257814
4816,-0.48873367309570315,10.889555053710938,2.376757507324219
4889,-0.02245330810546875,10.327024841308594,1.7965640258789064
4952,-0.37736526489257816,8.74900634765625,2.3198757934570313
5016,1.3061837768554687,9.354048156738282,1.7836907958984376
5085,1.2145742797851564,9.713750152587892,1.6461268615722657
5149,-0.2472857666015625,9.223220214843751,2.3930735778808594
5216,-0.9437873840332032,10.101443939208984,1.4135105895996094
5288,-0.38574783325195316,10.071805572509765,2.271376647949219
5349,-1.3680052185058595,10.822195129394531,2.2924827575683593
5416,0.41927810668945314,9.552535400390626,2.822081451416016
5488,0.8430468750000001,9.394314422607422,1.442849578857422
5550,1.0677296447753908,11.572434997558595,1.7459692382812502
5615,-1.6637901306152345,10.24200164794922,2.0218455505371096
5684,0.279019775390625,10.176138610839844,1.7357904052734376
5750,1.6723223876953126,9.534872131347656,1.689536590576172
5816,-0.04101470947265625,8.70589599609375,2.0219952392578127
5888,0.2812651062011719,9.100924530029298,0.6716532897949219
5950,-1.1069480895996093,9.293873291015625,1.9986437988281252
6016,0.4954696655273438,8.83612518310547,1.712289276123047
6088,-0.7159611511230469,6.676266632080078,1.9963984680175781
6150,0.5828878784179687,10.369237060546876,1.1295510864257814
6216,-0.004939727783203125,9.374854888916015,2.842738494873047
6283,0.0185614013671875,9.265881500244141,3.2124696350097657
6350,0.4279600524902344,8.646768951416016,3.017275543212891
6416,-1.2615765380859376,9.442514190673828,2.315534820556641
6484,0.007634124755859375,8.342152404785157,2.422562255859375
6550,-0.6517446899414063,10.061327362060547,2.654729461669922
6616,-1.4138099670410158,10.446027374267578,3.3774266052246094
6684,0.8517288208007813,10.022857360839843,0.9006770324707032
6750,1.1168275451660157,5.1766850280761725,1.4801220703125
6816,0.9054670715332032,7.755671997070313,3.014730834960938
6890,1.0521620178222657,10.875035247802735,3.3702415466308597
6950,-0.2847079467773438,11.793974304199219,4.290078735351563
7016,-1.456022186279297,12.012968902587891,2.6289830017089844
7083,1.114731903076172,12.254117431640626,2.7563681030273437
7149,0.24698638916015625,8.234226837158204,3.1249017333984375
7216,0.28216323852539066,7.828420715332031,3.1422656250000003
7284,-1.8401234436035157,6.298003234863281,3.7685632324218754
7350,0.04101470947265625,4.894671478271484,2.4001089477539064
7416,0.20058288574218752,9.378447418212891,2.055824890136719
7484,1.4494358825683595,9.700128479003906,2.7973828125
7549,0.3823049926757813,11.174861755371094,3.0960118103027345
7615,2.4444168090820315,10.657387847900392,2.664459228515625
7690,0.829874267578125,6.760391693115235,3.5678306579589845
7749,-0.9713301086425782,10.553803253173829,4.044738922119141
7816,1.5799644470214844,10.667416992187501,4.321513366699219
7889,0.13546829223632814,8.07645492553711,3.47996337890625
7949,1.274300079345703,11.793824615478517,1.3130694580078126
8016,0.9087602233886719,8.783135375976563,1.4940431213378906
8089,2.0706440734863283,8.915011138916016,1.3108241271972656
8149,2.0529808044433593,7.207811279296875,2.4827371215820313
8216,0.15822097778320313,9.102720794677735,2.4650738525390627
8286,0.550704803466797,7.5170681762695315,3.775748291015625
8348,0.2763253784179688,11.088790740966797,2.4529490661621094
8416,-0.06825805664062501,7.866741027832032,2.7749295043945312
8483,1.7425263977050782,9.761800231933595,0.22288650512695313
8550,-0.6505471801757813,10.942993927001954,0.8660989379882813
8616,0.7625143432617187,11.301498413085938,2.6972410583496096
8684,-0.12948074340820312,9.374106445312501,2.896626434326172
8749,1.084644470214844,10.553204498291016,1.3915063476562501
8816,0.8698411560058594,8.992998962402345,1.2002041625976563
8884,-0.147293701171875,12.68447250366211,3.254232788085938
8949,-0.51732421875,10.785072326660156,1.9288888549804688
9016,-2.005529479980469,10.759176177978516,2.6806256103515627
9084,2.5141717529296876,10.339898071289063,1.9073336791992188
9149,0.8303233337402344,11.268267517089845,1.2972024536132813
9216,2.635269927978516,11.300749969482423,3.7787420654296877
9284,-0.890947265625,17.973274383544922,5.242398376464844
9348,-0.6366261291503906,14.976206817626954,6.015989685058594
9416,-1.4891033935546876,7.323969726562501,3.4768199157714847
9485,-2.0713925170898437,1.3916560363769532,1.9561322021484375
9549,2.6217979431152343,6.345005493164063,2.173480224609375
