Registro GPS
Articolo	Data	Elapse (s)	Longitudine	Latitudine	Altitudine (m)	Corso	Velocità (km/h)	Distanza totale (km)	
294	2019-04-20 23:42:52.366	1.172,0	12,686155	41,782197	383,1	112,5	45,2	14,925
295	2019-04-20 23:42:56.366	1.176,0	12,686656	41,782044	386,2	114,7	40,4	14,970
296	2019-04-20 23:43:00.366	1.180,0	12,686856	41,781884	369,8	134,5	21,9	14,994
297	2019-04-20 23:43:04.366	1.184,0	12,687152	41,781701	363,8	83,9	28,7	15,026
298	2019-04-20 23:43:08.366	1.188,0	12,687277	41,781720	361,9	125,0	9,5	15,036
299	2019-04-20 23:43:12.366	1.192,0	12,687553	41,781604	379,3	149,5	23,7	15,063
300	2019-04-20 23:43:16.366	1.196,0	12,687719	41,781340	392,2	151,2	29,2	15,095
301	2019-04-20 23:43:20.366	1.200,0	12,687840	41,781207	396,0	149,1	16,1	15,113
302	2019-04-20 23:43:24.366	1.204,0	12,687961	41,781104	379,0	128,7	13,7	15,128
303	2019-04-20 23:43:28.366	1.208,0	12,688119	41,781036	397,1	100,4	13,6	15,143
304	2019-04-20 23:43:32.366	1.212,0	12,688339	41,780987	398,1	99,4	17,2	15,162
305	2019-04-20 23:43:36.366	1.216,0	12,688642	41,780949	398,5	98,4	22,9	15,188
306	2019-04-20 23:43:40.366	1.220,0	12,688939	41,780922	399,8	95,2	22,3	15,213
307	2019-04-20 23:43:44.366	1.224,0	12,689205	41,780906	400,8	85,6	20,0	15,235
308	2019-04-20 23:43:48.366	1.228,0	12,689609	41,780934	402,0	85,6	30,3	15,268
309	2019-04-20 23:43:52.366	1.232,0	12,689960	41,780962	403,5	88,8	26,3	15,298
310	2019-04-20 23:43:56.366	1.236,0	12,690318	41,780947	404,2	90,9	26,7	15,327
311	2019-04-20 23:44:00.366	1.240,0	12,690525	41,780928	404,8	61,8	15,6	15,345
312	2019-04-20 23:44:04.366	1.244,0	12,690704	41,780980	404,9	16,0	14,3	15,361
313	2019-04-20 23:44:08.366	1.248,0	12,690756	41,781119	404,5	343,6	14,5	15,377
314	2019-04-20 23:44:12.366	1.252,0	12,690568	41,781209	403,7	315,8	16,6	15,395
315	2019-04-20 23:44:16.366	1.256,0	12,690544	41,781212	403,9	312,5	1,9	15,397
316	2019-04-20 23:44:20.366	1.260,0	12,690546	41,781202	404,0	312,5	1,0	15,398
317	2019-04-20 23:44:24.366	1.264,0	12,690529	41,781176	404,1	312,5	2,9	15,402
318	2019-04-20 23:44:28.366	1.268,0	12,690514	41,781164	404,3	312,5	1,7	15,403
