relative_time,AccX,AccY,AccZ
0,-0.6572831726074219,9.655221862792969,1.2771441650390625
42,-0.21210891723632813,9.653874664306642,1.2326866149902345
102,-0.37781433105468754,9.66480194091797,1.2461585998535156
168,-0.41044647216796876,9.673334197998047,1.2654684448242188
241,-0.4165837097167969,9.669292602539063,1.269210662841797
304,-0.4674778747558594,9.659263458251953,1.2433145141601563
367,-0.49412246704101564,9.649533691406251,1.2805870056152344
437,-0.4836442565917969,9.655820617675781,1.2850776672363282
500,-0.4677772521972656,9.692344665527344,1.2690609741210939
568,-0.44382705688476565,9.698930969238281,1.221160583496094
641,-0.44457550048828126,9.649084625244141,1.2648696899414062
704,-0.4980143737792969,9.664053497314454,1.3066328430175782
767,-0.5284011840820313,9.685009918212891,1.2766950988769532
837,-0.4986131286621094,9.625134429931641,1.259630584716797
901,-0.4471202087402344,9.6710888671875,1.2475057983398439
968,-0.4285588073730469,9.700427856445312,1.2546908569335937
1040,-0.4704716491699219,9.65477279663086,1.2922627258300783
1101,-0.5378315734863282,9.655221862792969,1.2690609741210939
1168,-0.5176235961914063,9.673483886718751,1.2597802734375
1237,-0.41987686157226567,9.67827392578125,1.2760963439941406
1301,-0.40011795043945314,9.685009918212891,1.2515473937988282
1368,-0.501606903076172,9.662257232666017,1.264420623779297
1436,-0.5459147644042969,9.649084625244141,1.2846286010742187
1501,-0.5289999389648438,9.649084625244141,1.2255015563964844
1568,-0.42107437133789066,9.663155364990235,1.2801379394531252
1640,-0.3852987670898438,9.733059997558595,1.2789404296875
1701,-0.4692741394042969,9.668993225097656,1.2022998046875
1767,-0.5581892395019532,9.644144897460938,1.2615765380859376
1837,-0.5574407958984375,9.70267318725586,1.3210029602050781
1900,-0.4812492370605469,9.591753845214845,1.2951068115234377
1967,-0.42167312622070313,9.665251007080078,1.2475057983398439
2037,-0.3680845642089844,9.799072723388672,1.221310272216797
2101,-0.40745269775390625,9.642947387695314,1.1452684020996093
2168,-0.5243595886230469,9.63755859375,1.3657598876953125
2236,-0.6749464416503906,9.724827117919922,1.3846206665039062
2301,-0.5643264770507813,9.674232330322265,1.1981085205078126
2367,-0.3183879089355469,9.615254974365234,1.148411865234375
2440,-0.28351043701171874,9.70312225341797,1.289718017578125
2501,-0.5129832458496094,9.66914291381836,1.3117222595214844
2567,-0.6517446899414063,9.626182250976562,1.2485536193847657
2637,-0.5050497436523438,9.673633575439453,1.2352313232421877
2701,-0.36658767700195316,9.728868713378906,1.2838801574707033
2767,-0.396375732421875,9.680668945312501,1.2769944763183594
2836,-0.5381309509277344,9.638157348632813,1.2391232299804689
2901,-0.5637277221679687,9.660311279296875,1.2370275878906252
2967,-0.4592449951171875,9.720186767578125,1.3177098083496095
3041,-0.4471202087402344,9.645941162109375,1.265618133544922
3102,-0.46478347778320317,9.672735443115235,1.1970606994628907
3168,-0.4860392761230469,9.683812408447267,1.282532958984375
3236,-0.48753616333007815,9.63710952758789,1.304237823486328
3301,-0.4986131286621094,9.701026611328125,1.2672647094726563
3368,-0.4944218444824219,9.681417388916016,1.2731025695800782
3436,-0.45385620117187503,9.680070190429689,1.2370275878906252
3500,-0.4125421142578125,9.681417388916016,1.2710069274902345
3567,-0.5059478759765625,9.64758773803711,1.2946577453613282
3640,-0.5885760498046876,9.650282135009766,1.2487033081054688
3702,-0.47840515136718753,9.680070190429689,1.2521461486816408
3767,-0.34398468017578127,9.67393295288086,1.2614268493652345
3837,-0.44382705688476565,9.681417388916016,1.2461585998535156
3901,-0.5816903686523438,9.662706298828125,1.2747491455078126
3968,-0.5975573730468751,9.643097076416016,1.2934602355957032
