timestamp,AccZ
1555950354331,9.691728591918945
1555950354347,9.519346237182617
1555950354368,9.394847869873047
1555950354390,9.66299819946289
1555950354407,9.643844604492188
1555950354427,9.394847869873047
1555950354447,9.528923034667969
1555950354471,9.730035781860352
1555950354489,9.797073364257812
1555950354508,9.490615844726562
1555950354527,9.27034854888916
1555950354547,9.528923034667969
1555950354570,9.615114212036133
1555950354588,9.739612579345703
1555950354608,9.442731857299805
1555950354628,9.346963882446289
1555950354648,9.605537414550781
1555950354670,9.66299819946289
1555950354688,9.509769439697266
1555950354707,9.500192642211914
1555950354727,9.586383819580078
1555950354752,9.672574996948242
1555950354767,9.672574996948242
1555950354790,9.452308654785156
1555950354808,9.548076629638672
1555950354827,9.701305389404297
1555950354851,9.615114212036133
1555950354868,9.404424667358398
1555950354887,9.500192642211914
1555950354907,9.500192642211914
1555950354927,9.701305389404297
1555950354949,9.758766174316406
1555950354968,9.643844604492188
1555950354987,9.528923034667969
1555950355007,9.442731857299805
1555950355032,9.509769439697266
1555950355049,9.615114212036133
1555950355067,9.557653427124023
1555950355088,9.586383819580078
1555950355108,9.500192642211914
1555950355130,9.605537414550781
1555950355148,9.672574996948242
1555950355168,9.53849983215332
1555950355188,9.548076629638672
1555950355207,9.528923034667969
1555950355227,9.66299819946289
1555950355248,9.442731857299805
1555950355268,9.634267807006836
1555950355288,9.567230224609375
1555950355313,9.490615844726562
1555950355329,9.481039047241211
1555950355352,9.53849983215332
1555950355368,9.615114212036133
1555950355388,9.682151794433594
1555950355411,9.605537414550781
1555950355427,9.576807022094727
1555950355448,9.66299819946289
1555950355468,9.66299819946289
1555950355488,9.509769439697266
1555950355510,9.519346237182617
1555950355528,9.53849983215332
1555950355548,9.490615844726562
1555950355567,9.53849983215332
1555950355592,9.548076629638672
1555950355611,9.653421401977539
1555950355631,9.423578262329102
1555950355652,9.490615844726562
1555950355667,9.643844604492188
1555950355692,9.691728591918945
1555950355708,9.730035781860352
1555950355727,9.634267807006836
1555950355747,9.404424667358398
1555950355767,9.47146224975586
1555950355788,9.720458984375
1555950355808,9.567230224609375
1555950355829,9.500192642211914
1555950355847,9.53849983215332
1555950355873,9.586383819580078
1555950355893,9.624691009521484
1555950355908,9.519346237182617
1555950355928,9.461885452270508
1555950355952,9.528923034667969
1555950355969,9.576807022094727
1555950355988,9.59596061706543
1555950356008,9.500192642211914
1555950356033,9.576807022094727
1555950356053,9.548076629638672
1555950356067,9.53849983215332
1555950356087,9.77791976928711
1555950356108,9.691728591918945
1555950356130,9.47146224975586
1555950356151,9.586383819580078
1555950356168,9.567230224609375
1555950356188,9.490615844726562
1555950356210,9.53849983215332
1555950356228,9.528923034667969
1555950356248,9.586383819580078
1555950356267,9.66299819946289
1555950356287,9.66299819946289
1555950356308,9.481039047241211
1555950356327,9.423578262329102
1555950356348,9.567230224609375
1555950356368,9.586383819580078
1555950356395,9.490615844726562
1555950356414,9.787496566772461
1555950356428,9.710882186889648
1555950356448,9.528923034667969
1555950356468,9.500192642211914
1555950356495,9.567230224609375
1555950356509,9.528923034667969
1555950356528,9.548076629638672
1555950356548,9.557653427124023
1555950356567,9.624691009521484
1555950356595,9.653421401977539
1555950356608,9.548076629638672
1555950356628,9.519346237182617
1555950356648,9.768342971801758
1555950356670,9.59596061706543
1555950356703,9.624691009521484
1555950356716,9.394847869873047
1555950356731,9.500192642211914
1555950356750,9.701305389404297
1555950356759,9.605537414550781
1555950356786,9.481039047241211
1555950356797,9.289502143859863
1555950356819,9.615114212036133
1555950356834,9.605537414550781
1555950356851,9.557653427124023
1555950356852,9.528923034667969
1555950356868,9.59596061706543
1555950356884,9.548076629638672
1555950356901,9.567230224609375
1555950356920,9.452308654785156
1555950356934,9.921571731567383
1555950356949,9.682151794433594
1555950356950,9.279925346374512
1555950356967,9.260771751403809
1555950356982,9.500192642211914
1555950356999,9.691728591918945
1555950357015,9.720458984375
1555950357031,9.96945571899414
1555950357048,9.672574996948242
1555950357064,9.605537414550781
1555950357080,9.308655738830566
1555950357081,9.41400146484375
1555950357097,9.490615844726562
1555950357113,9.375694274902344
1555950357114,9.260771751403809
1555950357130,9.222464561462402
1555950357147,9.193734169006348
1555950357163,9.366117477416992
1555950357180,9.586383819580078
1555950357196,9.864110946655273
1555950357213,9.749189376831055
1555950357229,9.739612579345703
1555950357246,9.490615844726562
1555950357262,9.260771751403809
1555950357263,9.251194953918457
1555950357279,9.47146224975586
1555950357280,9.701305389404297
1555950357295,9.911994934082031
1555950357312,9.892841339111328
1555950357329,9.394847869873047
1555950357330,9.35654067993164
1555950357347,9.375694274902344
1555950357367,9.528923034667969
1555950357379,9.394847869873047
1555950357395,9.346963882446289
1555950357396,9.519346237182617
1555950357418,9.787496566772461
1555950357429,9.806650161743164
1555950357445,9.768342971801758
1555950357465,9.84495735168457
1555950357484,9.481039047241211
1555950357507,9.318233489990234
1555950357566,9.47146224975586
1555950357571,9.615114212036133
1555950357633,9.643844604492188
1555950357648,9.739612579345703
1555950357653,9.701305389404297
1555950357660,9.624691009521484
1555950357671,9.586383819580078
1555950357679,9.739612579345703
1555950357693,9.701305389404297
1555950357699,9.586383819580078
1555950357709,9.481039047241211
1555950357720,9.519346237182617
1555950357729,10.065223693847656
1555950357758,9.308655738830566
1555950357764,9.174580574035645
1555950357770,9.47146224975586
1555950357779,9.730035781860352
1555950357789,9.710882186889648
1555950357800,9.567230224609375
1555950357809,9.404424667358398
1555950357820,9.41400146484375
1555950357832,9.710882186889648
1555950357839,9.77791976928711
1555950357849,9.90241813659668
1555950357860,9.739612579345703
1555950357869,9.691728591918945
1555950357880,9.528923034667969
1555950357894,9.14585018157959
1555950357899,9.241618156433105
1555950357909,9.461885452270508
1555950357919,9.394847869873047
1555950357930,9.423578262329102
1555950357939,9.710882186889648
1555950357950,9.892841339111328
1555950357959,9.940725326538086
1555950357970,9.433155059814453
1555950357980,9.318233489990234
1555950357989,9.136273384094238
1555950357999,9.059659004211426
1555950358009,9.337387084960938
1555950358019,9.624691009521484
1555950358029,9.672574996948242
1555950358039,9.988609313964844
1555950358053,10.429142951965332
1555950358063,10.314221382141113
1555950358073,10.256759643554688
1555950358083,10.333374977111816
1555950358093,9.691728591918945
1555950358104,8.5903959274292
1555950358113,8.26478385925293
1555950358123,8.245630264282227
1555950358133,8.810662269592285
1555950358143,10.093954086303711
1555950358153,10.821791648864746
1555950358163,10.821791648864746
1555950358173,10.15141487121582
1555950358183,8.791508674621582
1555950358193,7.8529815673828125
1555950358203,9.078812599182129
1555950358213,9.710882186889648
1555950358223,9.490615844726562
1555950358234,9.739612579345703
1555950358243,9.787496566772461
1555950358253,9.548076629638672
1555950358264,9.53849983215332
1555950358273,9.519346237182617
1555950358284,9.90241813659668
1555950358293,9.931148529052734
1555950358304,9.806650161743164
1555950358313,9.452308654785156
1555950358324,9.375694274902344
1555950358333,9.710882186889648
1555950358343,10.113107681274414
1555950358353,10.237606048583984
1555950358363,9.691728591918945
1555950358373,9.14585018157959
1555950358383,9.165003776550293
1555950358393,8.916007041931152
1555950358403,8.78193187713623
1555950358413,8.40843677520752
1555950358424,8.169015884399414
1555950358433,8.379706382751465
1555950358444,8.647856712341309
1555950358453,9.260771751403809
1555950358466,10.706870079040527
1555950358473,11.185709953308105
1555950358484,10.96544361114502
1555950358493,9.797073364257812
1555950358503,8.580819129943848
1555950358513,8.360552787780762
1555950358523,8.446743965148926
1555950358533,9.251194953918457
1555950358543,9.959878921508789
1555950358553,10.467450141906738
1555950358563,11.367670059204102
1555950358573,11.72201156616211
1555950358583,11.310209274291992
1555950358593,10.812214851379395
1555950358604,9.998186111450195
1555950358613,9.557653427124023
1555950358623,8.322244644165039
1555950358633,7.824251174926758
1555950358644,7.881711959838867
1555950358653,7.996633529663086
1555950358663,8.89685344696045
1555950358673,8.216899871826172
1555950358683,8.14028549194336
1555950358693,8.398859977722168
1555950358703,8.40843677520752
1555950358713,9.337387084960938
1555950358723,10.687716484069824
1555950358733,10.955866813659668
1555950358743,10.314221382141113
1555950358753,9.337387084960938
1555950358763,8.379706382751465
1555950358773,8.35097599029541
1555950358783,8.628703117370605
1555950358793,9.66299819946289
1555950358804,11.21444034576416
1555950358813,11.980585098266602
1555950358823,11.645397186279297
1555950358833,10.678139686584473
1555950358843,10.15141487121582
1555950358853,9.47146224975586
1555950358863,8.791508674621582
1555950358873,9.260771751403809
1555950358883,10.285490036010742
1555950358893,10.78348445892334
1555950358903,10.400412559509277
1555950358913,9.461885452270508
1555950358923,8.78193187713623
1555950358933,8.65743350982666
1555950358943,8.293514251708984
1555950358953,8.427590370178223
1555950358963,9.078812599182129
1555950358973,10.141838073730469
1555950358983,10.170568466186523
1555950358993,10.228029251098633
1555950359003,9.289502143859863
1555950359013,9.337387084960938
1555950359023,9.155426979064941
1555950359033,9.232041358947754
1555950359043,9.921571731567383
1555950359053,10.35252857208252
1555950359064,10.582371711730957
1555950359073,10.15141487121582
1555950359084,9.672574996948242
1555950359093,9.279925346374512
1555950359104,8.89685344696045
1555950359113,7.824251174926758
1555950359124,10.486603736877441
1555950359133,9.672574996948242
1555950359143,9.84495735168457
1555950359153,10.706870079040527
1555950359163,9.77791976928711
1555950359173,9.030928611755371
1555950359183,9.107542991638184
1555950359193,9.442731857299805
1555950359203,9.940725326538086
1555950359213,10.314221382141113
1555950359223,10.256759643554688
1555950359233,10.046070098876953
1555950359243,9.787496566772461
1555950359253,9.08838939666748
1555950359263,8.83939266204834
1555950359273,9.53849983215332
1555950359284,9.892841339111328
1555950359293,9.758766174316406
1555950359304,9.854534149169922
1555950359313,9.768342971801758
1555950359323,9.682151794433594
1555950359333,9.41400146484375
1555950359343,8.705317497253418
1555950359353,8.33182144165039
1555950359364,8.9064302444458
1555950359373,9.299078941345215
1555950359383,7.230489253997803
1555950359393,15.466543197631836
1555950359403,-0.6703764796257019
1555950359413,10.553641319274902
1555950359423,11.501745223999023
1555950359433,10.60152530670166
1555950359443,11.051634788513184
1555950359453,10.869675636291504
1555950359463,9.864110946655273
1555950359473,9.107542991638184
1555950359483,8.303091049194336
1555950359493,7.824251174926758
1555950359506,8.370129585266113
1555950359513,9.27034854888916
1555950359523,8.20732307434082
1555950359533,9.21288776397705
1555950359543,8.398859977722168
1555950359553,5.228936672210693
1555950359563,9.710882186889648
1555950359573,7.163451671600342
1555950359583,9.84495735168457
1555950359593,10.093954086303711
1555950359603,10.189722061157227
1555950359613,8.619126319885254
1555950359623,7.230489253997803
1555950359633,6.952761650085449
1555950359643,7.613561630249023
1555950359653,9.040505409240723
1555950359664,8.341399192810059
1555950359673,8.935160636901855
1555950359683,10.47702693939209
1555950359693,8.868123054504395
1555950359703,9.423578262329102
1555950359713,9.816226959228516
1555950359723,9.576807022094727
1555950359734,7.8529815673828125
1555950359743,8.647856712341309
1555950359753,10.017339706420898
1555950359763,7.95832633972168
1555950359773,8.523358345031738
1555950359783,9.2033109664917
1555950359793,14.844050407409668
1555950359803,11.942277908325195
1555950359813,7.718906402587891
1555950359824,7.374141216278076
1555950359833,9.481039047241211
1555950359843,12.181697845458984
1555950359853,6.521805286407471
1555950359863,8.006210327148438
1555950359873,11.013327598571777
1555950359883,15.351621627807617
1555950359893,5.803544998168945
1555950359903,10.180145263671875
1555950359913,7.297526836395264
1555950359923,8.743624687194824
1555950359933,10.496180534362793
1555950359943,9.279925346374512
1555950359953,8.034940719604492
1555950359963,8.101978302001953
1555950359973,9.078812599182129
1555950359983,8.944737434387207
1555950359993,7.01979923248291
1555950360003,9.892841339111328
1555950360013,9.481039047241211
1555950360023,8.83939266204834
1555950360033,8.552088737487793
1555950360043,9.02135181427002
1555950360053,8.935160636901855
1555950360063,8.111555099487305
1555950360073,7.747636795043945
1555950360083,7.01979923248291
1555950360093,10.735600471496582
1555950360103,10.189722061157227
1555950360113,9.701305389404297
1555950360124,9.059659004211426
1555950360133,8.398859977722168
1555950360144,8.226476669311523
1555950360153,7.680599212646484
1555950360164,6.885724067687988
1555950360173,4.395754337310791
1555950360184,1.1013327836990356
1555950360194,0.871489405632019
1555950360203,2.82515811920166
1555950360213,-1.4269442558288574
1555950360223,-2.691082715988159
1555950360233,28.874073028564453
1555950360244,3.313575267791748
1555950360253,8.848969459533691
1555950360264,10.381258964538574
1555950360273,9.500192642211914
1555950360284,10.314221382141113
1555950360294,8.33182144165039
1555950360304,9.931148529052734
1555950360313,8.71489429473877
1555950360324,9.394847869873047
1555950360333,9.385271072387695
1555950360344,9.634267807006836
1555950360353,9.481039047241211
1555950360363,9.959878921508789
1555950360373,9.739612579345703
1555950360383,9.835380554199219
1555950360393,9.911994934082031
1555950360403,9.481039047241211
1555950360413,9.77791976928711
1555950360424,9.318233489990234
1555950360433,9.500192642211914
1555950360443,9.279925346374512
1555950360453,9.433155059814453
1555950360463,9.366117477416992
1555950360473,9.605537414550781
1555950360483,9.548076629638672
1555950360494,9.624691009521484
1555950360503,9.806650161743164
1555950360513,9.66299819946289
1555950360524,9.77791976928711
1555950360533,9.682151794433594
1555950360543,9.624691009521484
1555950360553,9.557653427124023
1555950360563,9.53849983215332
1555950360573,9.404424667358398
1555950360583,9.452308654785156
1555950360593,9.442731857299805
1555950360603,9.481039047241211
1555950360613,9.490615844726562
1555950360624,9.567230224609375
1555950360633,9.643844604492188
1555950360643,9.615114212036133
1555950360653,9.653421401977539
1555950360663,9.624691009521484
1555950360673,9.615114212036133
1555950360684,9.605537414550781
1555950360693,9.576807022094727
1555950360705,9.576807022094727
1555950360713,9.557653427124023
1555950360723,9.576807022094727
1555950360733,9.567230224609375
1555950360743,9.519346237182617
1555950360753,9.576807022094727
1555950360763,9.624691009521484
1555950360773,9.59596061706543
1555950360783,9.653421401977539
1555950360793,9.643844604492188
1555950360803,9.615114212036133
1555950360813,9.586383819580078
1555950360824,9.576807022094727
1555950360833,9.53849983215332
1555950360843,9.519346237182617
1555950360853,9.500192642211914
1555950360863,9.53849983215332
1555950360873,9.528923034667969
1555950360883,9.567230224609375
1555950360893,9.567230224609375
1555950360903,9.586383819580078
1555950360913,9.548076629638672
1555950360923,9.576807022094727
1555950360933,9.576807022094727
1555950360943,9.605537414550781
1555950360953,9.586383819580078
1555950360963,9.605537414550781
1555950360973,9.567230224609375
1555950360983,9.634267807006836
1555950360993,9.557653427124023
1555950361003,9.548076629638672
1555950361013,9.586383819580078
1555950361023,9.586383819580078
1555950361033,9.624691009521484
1555950361043,9.586383819580078
1555950361053,9.586383819580078
1555950361064,9.615114212036133
1555950361073,9.586383819580078
1555950361084,9.576807022094727
1555950361093,9.576807022094727
1555950361104,9.567230224609375
1555950361113,9.500192642211914
1555950361123,9.53849983215332
1555950361133,9.567230224609375
1555950361143,9.53849983215332
1555950361153,9.509769439697266
1555950361163,9.53849983215332
1555950361173,9.557653427124023
1555950361183,9.53849983215332
1555950361193,9.586383819580078
1555950361204,9.576807022094727
1555950361213,9.576807022094727
1555950361224,9.605537414550781
1555950361233,9.576807022094727
1555950361244,9.59596061706543
1555950361253,9.634267807006836
1555950361263,9.605537414550781
1555950361273,9.59596061706543
1555950361283,9.605537414550781
1555950361293,9.567230224609375
1555950361304,9.615114212036133
1555950361313,9.59596061706543
1555950361324,9.586383819580078
1555950361333,9.615114212036133
1555950361344,9.615114212036133
1555950361354,9.624691009521484
1555950361364,9.586383819580078
1555950361373,9.576807022094727
1555950361384,9.605537414550781
1555950361393,9.59596061706543
1555950361404,9.576807022094727
1555950361413,9.586383819580078
1555950361424,9.605537414550781
1555950361433,9.586383819580078
1555950361444,9.557653427124023
1555950361453,9.576807022094727
1555950361463,9.519346237182617
1555950361473,9.576807022094727
1555950361484,9.567230224609375
1555950361493,9.528923034667969
1555950361503,9.557653427124023
1555950361513,9.567230224609375
1555950361523,9.576807022094727
1555950361533,9.557653427124023
1555950361544,9.567230224609375
1555950361553,9.576807022094727
1555950361563,9.567230224609375
1555950361573,9.548076629638672
1555950361583,9.624691009521484
1555950361593,9.605537414550781
1555950361603,9.59596061706543
1555950361613,9.586383819580078
1555950361623,9.624691009521484
1555950361633,9.557653427124023
1555950361644,9.615114212036133
1555950361653,9.605537414550781
1555950361663,9.624691009521484
1555950361673,9.634267807006836
1555950361684,9.605537414550781
1555950361693,9.576807022094727
1555950361704,9.576807022094727
1555950361713,9.567230224609375
1555950361724,9.567230224609375
1555950361733,9.528923034667969
1555950361744,9.528923034667969
1555950361753,9.528923034667969
1555950361764,9.567230224609375
1555950361773,9.500192642211914
1555950361783,9.53849983215332
1555950361793,9.528923034667969
1555950361804,9.548076629638672
1555950361813,9.567230224609375
1555950361824,9.605537414550781
1555950361833,9.509769439697266
1555950361844,9.634267807006836
1555950361853,9.605537414550781
1555950361863,9.59596061706543
1555950361873,9.624691009521484
1555950361883,9.615114212036133
1555950361893,9.615114212036133
1555950361903,9.672574996948242
1555950361913,9.567230224609375
1555950361924,9.576807022094727
1555950361933,9.59596061706543
1555950361943,9.576807022094727
1555950361953,9.567230224609375
1555950361963,9.548076629638672
1555950361973,9.53849983215332
1555950361984,9.528923034667969
1555950361993,9.557653427124023
1555950362003,9.528923034667969
1555950362013,9.557653427124023
1555950362023,9.576807022094727
1555950362033,9.576807022094727
1555950362044,9.557653427124023
1555950362053,9.567230224609375
1555950362064,9.557653427124023
1555950362073,9.605537414550781
1555950362084,9.624691009521484
1555950362093,9.605537414550781
1555950362104,9.605537414550781
1555950362114,9.624691009521484
1555950362124,9.605537414550781
1555950362133,9.605537414550781
1555950362144,9.605537414550781
1555950362154,9.59596061706543
1555950362164,9.59596061706543
1555950362173,9.586383819580078
1555950362183,9.586383819580078
1555950362193,9.615114212036133
1555950362203,9.576807022094727
1555950362213,9.576807022094727
1555950362224,9.576807022094727
1555950362233,9.567230224609375
1555950362243,9.586383819580078
1555950362253,9.528923034667969
1555950362264,9.548076629638672
1555950362273,9.548076629638672
1555950362284,9.557653427124023
1555950362293,9.557653427124023
1555950362303,9.528923034667969
1555950362313,9.576807022094727
1555950362324,9.519346237182617
1555950362333,9.548076629638672
1555950362343,9.576807022094727
1555950362353,9.53849983215332
1555950362363,9.605537414550781
1555950362373,9.59596061706543
1555950362384,9.59596061706543
1555950362394,9.624691009521484
1555950362403,9.615114212036133
1555950362413,9.634267807006836
1555950362423,9.576807022094727
1555950362433,9.624691009521484
1555950362444,9.557653427124023
1555950362453,9.576807022094727
1555950362463,9.557653427124023
1555950362473,9.567230224609375
1555950362483,9.586383819580078
1555950362493,9.576807022094727
1555950362504,9.586383819580078
1555950362513,9.567230224609375
1555950362524,9.567230224609375
1555950362533,9.528923034667969
1555950362544,9.576807022094727
1555950362553,9.576807022094727
1555950362564,9.567230224609375
1555950362573,9.576807022094727
1555950362584,9.557653427124023
1555950362593,9.567230224609375
1555950362604,9.557653427124023
1555950362613,9.557653427124023
1555950362624,9.567230224609375
1555950362633,9.576807022094727
1555950362644,9.586383819580078
1555950362653,9.624691009521484
1555950362663,9.615114212036133
1555950362673,9.605537414550781
1555950362683,9.576807022094727
1555950362693,9.615114212036133
1555950362703,9.634267807006836
1555950362713,9.605537414550781
1555950362724,9.615114212036133
1555950362733,9.605537414550781
1555950362744,9.586383819580078
1555950362753,9.586383819580078
1555950362763,9.59596061706543
1555950362774,9.53849983215332
1555950362783,9.509769439697266
1555950362793,9.528923034667969
1555950362803,9.528923034667969
1555950362813,9.548076629638672
1555950362824,9.548076629638672
1555950362833,9.567230224609375
1555950362844,9.53849983215332
1555950362853,9.53849983215332
1555950362863,9.586383819580078
1555950362873,9.59596061706543
1555950362884,9.567230224609375
1555950362893,9.634267807006836
1555950362904,9.634267807006836
1555950362913,9.615114212036133
1555950362924,9.624691009521484
1555950362933,9.624691009521484
1555950362944,9.624691009521484
1555950362953,9.643844604492188
1555950362964,9.643844604492188
1555950362973,9.624691009521484
1555950362984,9.605537414550781
1555950362993,9.605537414550781
1555950363003,9.576807022094727
1555950363013,9.586383819580078
1555950363023,9.528923034667969
1555950363033,9.548076629638672
1555950363044,9.528923034667969
1555950363053,9.528923034667969
1555950363064,9.528923034667969
1555950363073,9.567230224609375
1555950363084,9.548076629638672
1555950363093,9.576807022094727
1555950363104,9.586383819580078
1555950363113,9.624691009521484
1555950363124,9.634267807006836
1555950363133,9.643844604492188
1555950363144,9.653421401977539
1555950363153,9.643844604492188
1555950363163,9.634267807006836
1555950363173,9.605537414550781
1555950363184,9.567230224609375
1555950363193,9.548076629638672
1555950363204,9.509769439697266
1555950363213,9.519346237182617
1555950363223,9.490615844726562
1555950363233,9.481039047241211
1555950363243,9.481039047241211
1555950363253,9.481039047241211
1555950363264,9.500192642211914
1555950363273,9.519346237182617
1555950363283,9.567230224609375
1555950363293,9.548076629638672
1555950363303,9.567230224609375
1555950363313,9.624691009521484
1555950363324,9.634267807006836
1555950363333,9.682151794433594
1555950363344,9.66299819946289
1555950363353,9.66299819946289
1555950363364,9.643844604492188
1555950363373,9.557653427124023
1555950363384,9.586383819580078
1555950363393,9.84495735168457
1555950363404,9.615114212036133
1555950363413,9.576807022094727
1555950363424,9.691728591918945
1555950363433,9.528923034667969
1555950363444,9.576807022094727
1555950363453,9.59596061706543
1555950363463,9.452308654785156
1555950363473,9.47146224975586
1555950363484,9.519346237182617
1555950363493,9.461885452270508
1555950363503,9.509769439697266
1555950363513,9.500192642211914
1555950363524,9.500192642211914
1555950363533,9.53849983215332
1555950363543,9.509769439697266
1555950363553,9.528923034667969
1555950363563,9.567230224609375
1555950363573,9.567230224609375
1555950363584,9.567230224609375
1555950363593,9.682151794433594
1555950363603,9.605537414550781
1555950363613,9.653421401977539
1555950363624,9.66299819946289
1555950363633,9.643844604492188
1555950363644,9.643844604492188
1555950363653,9.682151794433594
1555950363663,9.615114212036133
1555950363673,9.672574996948242
1555950363684,9.567230224609375
1555950363693,9.586383819580078
1555950363704,9.634267807006836
1555950363713,9.615114212036133
1555950363724,9.586383819580078
1555950363733,9.548076629638672
1555950363743,9.576807022094727
1555950363753,9.576807022094727
1555950363763,9.509769439697266
1555950363773,9.528923034667969
1555950363784,9.53849983215332
1555950363793,9.452308654785156
1555950363804,9.500192642211914
1555950363813,9.461885452270508
1555950363824,9.624691009521484
1555950363833,9.481039047241211
1555950363843,9.27034854888916
1555950363853,9.643844604492188
1555950363864,9.605537414550781
1555950363873,9.586383819580078
1555950363883,9.605537414550781
1555950363893,9.710882186889648
1555950363904,9.461885452270508
1555950363914,9.576807022094727
1555950363923,9.653421401977539
1555950363938,9.634267807006836
1555950363944,9.749189376831055
1555950363953,9.682151794433594
1555950363964,9.634267807006836
1555950363974,9.634267807006836
1555950363984,9.66299819946289
1555950363993,9.653421401977539
1555950364004,9.59596061706543
1555950364013,9.279925346374512
1555950364023,9.47146224975586
1555950364033,9.548076629638672
1555950364044,9.567230224609375
1555950364053,9.452308654785156
1555950364063,9.461885452270508
1555950364073,9.404424667358398
1555950364083,9.107542991638184
1555950364094,9.605537414550781
1555950364104,9.53849983215332
1555950364113,9.442731857299805
1555950364124,9.643844604492188
1555950364133,9.59596061706543
1555950364144,9.53849983215332
1555950364154,9.730035781860352
1555950364164,9.586383819580078
1555950364173,9.59596061706543
1555950364183,9.691728591918945
1555950364193,9.615114212036133
1555950364204,9.691728591918945
1555950364213,9.691728591918945
1555950364224,9.59596061706543
1555950364233,9.634267807006836
1555950364244,9.615114212036133
1555950364254,9.567230224609375
1555950364263,9.557653427124023
1555950364273,9.53849983215332
1555950364283,9.509769439697266
1555950364293,9.490615844726562
1555950364304,9.90241813659668
1555950364313,9.346963882446289
1555950364323,9.423578262329102
1555950364333,9.59596061706543
1555950364344,9.519346237182617
1555950364353,9.567230224609375
1555950364363,9.586383819580078
1555950364373,9.605537414550781
1555950364383,9.624691009521484
1555950364393,9.624691009521484
1555950364403,9.548076629638672
1555950364414,9.634267807006836
1555950364424,9.605537414550781
1555950364435,9.634267807006836
1555950364443,9.586383819580078
1555950364453,9.500192642211914
1555950364463,9.461885452270508
1555950364473,9.854534149169922
1555950364483,9.557653427124023
1555950364493,9.59596061706543
1555950364503,9.605537414550781
1555950364513,9.567230224609375
1555950364524,9.624691009521484
1555950364533,9.615114212036133
1555950364543,9.500192642211914
1555950364553,9.586383819580078
1555950364564,9.53849983215332
1555950364573,9.519346237182617
1555950364583,9.624691009521484
1555950364593,9.528923034667969
1555950364604,9.53849983215332
1555950364613,9.605537414550781
1555950364624,9.548076629638672
1555950364633,9.576807022094727
1555950364644,9.605537414550781
1555950364653,9.567230224609375
1555950364664,9.605537414550781
1555950364673,9.634267807006836
1555950364683,9.59596061706543
1555950364693,9.605537414550781
1555950364704,9.586383819580078
1555950364713,9.548076629638672
1555950364723,9.59596061706543
1555950364733,9.59596061706543
1555950364743,9.557653427124023
1555950364753,9.59596061706543
1555950364764,9.576807022094727
1555950364773,9.53849983215332
1555950364784,9.624691009521484
1555950364793,9.576807022094727
1555950364803,9.557653427124023
1555950364813,9.605537414550781
1555950364823,9.548076629638672
1555950364833,9.548076629638672
1555950364844,9.59596061706543
1555950364853,9.53849983215332
1555950364863,9.605537414550781
1555950364873,9.548076629638672
1555950364884,9.586383819580078
1555950364893,9.576807022094727
1555950364904,9.59596061706543
1555950364913,9.53849983215332
1555950364923,9.653421401977539
1555950364933,9.528923034667969
1555950364943,9.490615844726562
1555950364953,9.461885452270508
1555950364964,9.528923034667969
1555950364973,9.528923034667969
1555950364983,9.586383819580078
1555950364993,9.557653427124023
1555950365004,9.528923034667969
1555950365013,9.53849983215332
1555950365023,9.509769439697266
1555950365033,9.53849983215332
1555950365044,9.634267807006836
1555950365054,9.624691009521484
1555950365064,9.47146224975586
1555950365073,9.624691009521484
1555950365084,9.490615844726562
1555950365093,9.605537414550781
1555950365103,9.643844604492188
1555950365113,9.557653427124023
1555950365123,9.548076629638672
1555950365133,9.567230224609375
