relative_time,AccZ
0,9.500192642211914
1,9.47146224975586
36,9.59596061706543
76,10.065223693847656
102,9.873687744140625
103,9.873687744140625
113,9.768342971801758
144,9.720458984375
154,9.586383819580078
165,9.528923034667969
173,9.47146224975586
206,9.509769439697266
215,9.710882186889648
255,9.720458984375
256,9.720458984375
267,9.768342971801758
279,9.816226959228516
285,9.84495735168457
293,9.84495735168457
322,9.806650161743164
323,9.749189376831055
370,9.730035781860352
381,9.701305389404297
415,9.643844604492188
416,9.59596061706543
427,9.567230224609375
433,9.461885452270508
443,9.509769439697266
461,9.66299819946289
462,9.653421401977539
499,9.739612579345703
500,9.768342971801758
503,10.362105369567871
513,9.835380554199219
532,9.576807022094727
534,9.576807022094727
543,9.567230224609375
560,9.634267807006836
563,9.758766174316406
593,9.576807022094727
625,9.289502143859863
662,9.14585018157959
663,9.864110946655273
699,10.132261276245117
703,10.467450141906738
712,10.27591323852539
728,10.103530883789062
762,10.017339706420898
763,12.267889976501465
796,13.321338653564453
829,9.481039047241211
834,9.47146224975586
859,9.385271072387695
863,10.007762908935547
888,9.864110946655273
893,9.404424667358398
915,9.08838939666748
923,10.342951774597168
941,9.730035781860352
943,8.96389102935791
970,8.743624687194824
973,9.327810287475586
999,8.552088737487793
1003,10.017339706420898
1013,11.463438034057617
1036,11.051634788513184
1043,5.822698593139648
1062,7.939172744750977
1063,8.89685344696045
1100,10.247182846069336
1103,10.055646896362305
1113,9.787496566772461
1138,10.228029251098633
1139,11.616666793823242
1143,12.162544250488281
1168,11.817779541015625
1173,11.013327598571777
1195,11.66455078125
1196,12.583924293518066
1223,11.635820388793945
1250,11.099518775939941
1253,10.927136421203613
1263,10.927136421203613
1288,10.457873344421387
1293,9.165003776550293
1326,8.580819129943848
1361,6.981492042541504
1365,8.034940719604492
1388,8.101978302001953
1393,8.705317497253418
1421,9.21288776397705
1423,9.47146224975586
1481,9.854534149169922
1482,11.109095573425293
1483,13.522451400756836
1493,11.999738693237305
1528,10.35252857208252
1529,9.988609313964844
1557,9.959878921508789
1563,8.044517517089844
1586,8.14028549194336
1593,8.877699851989746
1620,9.47146224975586
1621,10.429142951965332
1624,10.678139686584473
1647,10.237606048583984
1653,9.528923034667969
1663,8.925583839416504
1687,8.465897560119629
1693,8.485051155090332
1719,8.523358345031738
1723,8.609549522399902
1749,8.236053466796875
1753,8.101978302001953
1763,9.27034854888916
1782,10.237606048583984
1783,10.697293281555176
1793,10.860098838806152
1813,11.195286750793457
1843,11.520898818969727
1874,10.496180534362793
1905,12.133813858032227
1913,11.568782806396484
1960,10.295066833496094
1963,9.931148529052734
2006,9.96945571899414
2012,10.84094524383545
2051,10.218452453613281
2053,9.615114212036133
2063,9.385271072387695
2102,9.193734169006348
2103,9.442731857299805
2165,9.739612579345703
2175,8.676587104797363
