Android
Time,Latitude,Longitude,Elevation,Speed,AccX,AccY,AccZ,Bearing,Accuracy
22:55:07,42.9213735,13.887611699999999,9.270000457763672,0,0.03214498236775398,0.07604485005140305,-0.2005025297403336,0.0,57.79499816894531
22:55:09,42.921284472681506,13.887554515123416,8.716570415552532,1,-0.09410226345062256,-0.10049553215503693,0.1539842188358307,0.0,32.0
22:55:11,42.92125758108357,13.88754302382962,8.943092379274693,0,0.024587471038103104,-0.011552309617400171,-0.04336797818541527,0.0,24.0
22:55:12,42.921256823846676,13.887550123626369,9.60599347890988,0,-0.01432099938392639,-0.04143410921096802,-0.06457778811454773,0.0,8.0
22:55:13,42.92126551881547,13.88756585210022,10.479896308685896,0,0.008758431300520897,-0.0474923700094223,-0.051752187311649316,0.0,16.0
22:55:14,42.921272729835714,13.887574773664053,11.068994767987604,0,0.0550738088786602,-0.290378212928772,0.15228819847106936,0.0,24.0
22:55:16,42.92128543718029,13.887584506759687,21.001715177566346,0,0.4406362771987915,-0.2012638747692108,-0.6797528266906738,0.0,12.0
22:55:19,42.92131104590163,13.88755783241116,26.20377015854865,0,-0.1341298371553421,0.08474045246839522,0.013728667050600052,0.0,12.0
22:55:20,42.9213220644682,13.887540649169338,29.388346742096157,0,-0.0043200142681598655,-0.003825032152235508,-0.026075640693306926,0.0,12.0
22:55:21,42.921329265096176,13.88752598822032,31.055894657749718,0,0.04191519692540169,-0.06844452768564224,0.011223349720239641,0.0,12.0
22:55:23,42.921333782207704,13.887512475057626,31.387913407172565,0,0.008653389289975166,-0.0031275092624127865,-0.004741109907627107,0.0,8.0
22:55:26,42.921326560936606,13.887520589404609,30.22378516333241,0,0.001833891496062279,-0.06714358925819397,0.11490229517221452,0.0,8.0
22:55:27,42.92146120449927,13.887602607782354,24.627028991993505,0,-0.0368073433637619,-0.03417735546827316,0.07713454216718674,0.0,21.371000289916992
22:55:28,42.921328459079945,13.887538325742591,25.095682073101592,0,0.00554424524307251,0.006841791793704033,-0.015735909342765808,0.0,8.0
22:55:30,42.921307385144786,13.887545709684556,24.946384605908012,0,-0.003626517485827208,-0.06538382917642592,0.01234096847474575,0.0,6.0
22:55:32,42.921296425548675,13.887559242221071,24.522833194675087,0,-0.06421681493520738,0.0027680527418851852,0.0036465702578425407,0.0,6.0
22:55:34,42.921286650912926,13.887572266653265,24.020766006521818,0,-0.2709735035896301,-0.07032011449337006,-0.05735572427511215,0.0,6.0
22:55:36,42.92127747095478,13.887583516899195,23.432162190623234,0,-0.2188750803470612,0.033446919173002236,0.1451321244239807,0.0,6.0
22:55:38,42.92126724795819,13.887593378115966,22.785036955487552,0,0.2517209053039551,-0.09638723731040956,-0.04785137251019478,0.0,4.0
22:55:40,42.921257576958325,13.887600594324637,22.187529059595285,0,0.4799982011318207,-0.09574773907661438,-0.12399700284004213,0.0,4.0
22:55:43,42.9212491696375,13.887606323319476,21.43381540802035,0,-0.26474821567535395,0.019340191036462784,-0.0445675253868103,0.0,6.0
22:55:47,42.921274950417576,13.887676594520427,18.055425343287766,0,0.2618679404258728,-0.09547717869281767,0.016515549272298813,0.0,22.417999267578125
22:55:55,42.921241972945054,13.887614970451224,18.365566904909187,3,1.494678258895874,-0.5682227611541748,0.10483616590499878,0.0,6.0
22:55:58,42.921237061496704,13.887596421007073,18.495455834475894,12,-0.19256740808486936,0.14074502885341644,0.17597493529319766,182.68083007812496,6.0
22:56:00,42.92123159680981,13.887570443160426,18.28887089373837,15,0.4755898714065552,0.06959356367588042,-0.2042295336723328,171.88569141845704,6.0
22:56:01,42.92122401011239,13.887554762366413,17.970592824645838,18,0.2985561192035675,0.2365274727344513,0.031511299312114716,162.60172160205082,4.0
22:56:03,42.921004878486684,13.887508905695114,17.531284863307054,22,0.0934627652168274,0.07774313539266586,-0.1695667803287506,163.1489809680205,4.000000953674316
22:56:04,42.92094339194008,13.887526197507631,17.144890654191027,22,-0.0281163789331913,-0.023407157510519028,-0.06081737577915192,164.34731664869142,4.000000953674316
22:56:05,42.920894280318095,13.88754483830012,16.830298109038846,21,0.611545205116272,0.12662646174430847,-0.060381710529327386,163.2041709976163,4.000000953674316
22:56:06,42.92085012865317,13.887562622011828,16.611214044586568,18,-0.5068295001983643,0.36905592679977417,0.004979530349373818,166.27545684845666,4.000000953674316
22:56:07,42.9208130105865,13.887572127920382,16.44863946803765,16,0.05234580114483833,0.34799009561538696,0.13220401108264926,179.1358130680571,4.000000953674316
22:56:08,42.92078060714378,13.887570831036827,16.327320933174544,15,-0.33234214782714844,-0.20278039574623108,0.21650011837482447,199.49446552360226,4.000000953674316
22:56:09,42.920752161246035,13.887554741401631,16.238180042107974,15,0.12951214611530304,-1.1254321336746216,-0.06728959083557129,206.54596995714368,4.000000953674316
22:56:10,42.9207274064501,13.887534794136267,16.176214138312748,15,1.0388935804367063,-0.8437026739120483,0.2999856173992157,181.4876398284679,4.000000953674316
22:56:11,42.920692317058354,13.88753499944545,16.13571306559876,17,1.3665800094604492,-0.516697883605957,0.2086073607206345,134.13120528233264,4.000000953674316
22:56:12,42.920666979722576,13.887577687337394,16.113326144613303,18,0.8221354484558105,0.6335873007774353,0.4259563684463501,83.88463103466694,4.000000953674316
