relative_time,AccZ
0,9.653421401977539
1,9.710882186889648
51,9.452308654785156
65,9.701305389404297
110,9.749189376831055
161,9.193734169006348
176,9.749189376831055
192,9.77791976928711
208,9.519346237182617
211,9.375694274902344
218,9.308655738830566
228,9.442731857299805
238,9.66299819946289
257,9.854534149169922
273,9.998186111450195
291,10.093954086303711
306,9.768342971801758
310,9.739612579345703
318,9.710882186889648
329,9.653421401977539
340,9.624691009521484
348,9.634267807006836
358,9.576807022094727
368,9.423578262329102
378,9.251194953918457
390,9.222464561462402
398,9.47146224975586
408,9.720458984375
418,9.90241813659668
428,9.84495735168457
439,9.730035781860352
448,9.653421401977539
458,9.53849983215332
468,9.35654067993164
478,9.327810287475586
489,9.433155059814453
499,9.548076629638672
508,9.643844604492188
518,9.653421401977539
529,9.672574996948242
538,9.653421401977539
548,9.528923034667969
558,9.346963882446289
568,9.232041358947754
578,9.260771751403809
589,9.279925346374512
598,9.442731857299805
608,9.653421401977539
621,9.768342971801758
629,9.730035781860352
638,9.586383819580078
648,9.327810287475586
659,9.174580574035645
669,9.08838939666748
678,9.08838939666748
690,9.260771751403809
698,9.308655738830566
708,9.452308654785156
720,9.519346237182617
728,9.53849983215332
738,9.53849983215332
748,9.481039047241211
758,9.078812599182129
769,8.638279914855957
778,8.504204750061035
789,8.619126319885254
798,9.078812599182129
808,9.375694274902344
819,9.643844604492188
828,9.797073364257812
838,9.921571731567383
848,9.749189376831055
859,9.77791976928711
868,10.132261276245117
878,10.074800491333008
888,10.247182846069336
900,10.065223693847656
908,9.998186111450195
919,9.84495735168457
928,9.84495735168457
938,9.710882186889648
951,9.66299819946289
958,9.682151794433594
968,9.950302124023438
978,10.917559623718262
988,10.448296546936035
998,9.710882186889648
1008,9.528923034667969
1018,9.385271072387695
1028,9.222464561462402
1038,9.08838939666748
1050,9.069235801696777
1058,9.078812599182129
1069,9.41400146484375
1078,11.693281173706055
1089,12.42111873626709
1098,11.48259162902832
1108,10.90798282623291
1118,10.381258964538574
1128,9.66299819946289
1138,9.251194953918457
1149,9.02135181427002
1158,8.283937454223633
1168,7.508216381072998
1181,7.115567684173584
1188,6.789956092834473
1200,6.5696892738342285
1208,6.761225700378418
1219,7.450755596160889
1230,8.121131896972656
1238,9.030928611755371
1249,10.457873344421387
1258,10.639832496643066
1268,9.749189376831055
1280,10.237606048583984
1288,10.946290016174316
1299,9.548076629638672
1308,9.739612579345703
1319,10.831368446350098
1330,11.559206008911133
1338,11.511322021484375
1348,9.567230224609375
1358,9.02135181427002
1368,9.251194953918457
1379,8.676587104797363
1388,8.513781547546387
1399,9.289502143859863
1408,9.892841339111328
1418,10.515334129333496
1428,10.706870079040527
1438,10.5344877243042
1448,9.911994934082031
1458,9.126696586608887
1468,8.772355079650879
1478,9.136273384094238
1488,9.308655738830566
1499,9.490615844726562
1511,9.749189376831055
1518,9.615114212036133
1529,9.500192642211914
1538,9.279925346374512
1548,9.097966194152832
1559,9.241618156433105
1568,9.672574996948242
1578,9.605537414550781
1588,9.318233489990234
1598,9.2033109664917
1610,9.299078941345215
1618,9.394847869873047
1628,9.299078941345215
1638,9.289502143859863
1648,9.710882186889648
1658,9.816226959228516
1668,9.366117477416992
1679,9.193734169006348
1688,10.122684478759766
1698,11.022904396057129
1709,11.013327598571777
1718,9.500192642211914
1728,7.977479934692383
1741,7.795520782470703
1748,8.619126319885254
1758,9.404424667358398
1768,10.055646896362305
1779,10.02691650390625
1789,9.720458984375
1798,9.576807022094727
1809,9.567230224609375
1818,9.854534149169922
1828,10.15141487121582
1840,10.333374977111816
1848,10.189722061157227
1858,9.490615844726562
1868,8.829815864562988
1878,8.667010307312012
1891,8.877699851989746
1898,9.327810287475586
1923,9.710882186889648
1928,9.605537414550781
1940,8.916007041931152
1967,8.724471092224121
1972,9.126696586608887
1979,9.90241813659668
1988,10.189722061157227
1998,10.132261276245117
2008,10.007762908935547
2019,9.864110946655273
2028,9.84495735168457
2038,10.08437728881836
2048,10.35252857208252
2058,10.457873344421387
2069,10.342951774597168
2078,10.295066833496094
2093,10.132261276245117
2100,10.237606048583984
2108,10.515334129333496
2119,10.582371711730957
2128,10.390835762023926
2138,10.218452453613281
2148,10.08437728881836
2158,9.873687744140625
2172,9.624691009521484
2178,9.84495735168457
2188,9.500192642211914
2198,9.097966194152832
2208,9.011775016784668
2218,8.868123054504395
2229,9.404424667358398
2238,9.96945571899414
2248,10.256759643554688
2258,10.228029251098633
2268,9.548076629638672
2279,8.255207061767578
2288,7.7763671875
2298,8.504204750061035
2308,9.423578262329102
2318,10.132261276245117
2328,10.8505220413208
2338,11.233593940734863
2348,11.204863548278809
2358,11.08994197845459
2368,11.051634788513184
2380,10.955866813659668
2395,10.630255699157715
2407,10.256759643554688
2415,9.701305389404297
2426,8.983044624328613
2435,8.101978302001953
2446,7.354987621307373
2455,6.876147270202637
2465,6.751648902893066
2475,6.655880928039551
2485,6.607996463775635
2495,6.27280855178833
2505,5.899312973022461
2515,6.023811340332031
2525,7.0772600173950195
2535,8.312667846679688
2546,8.877699851989746
2555,7.613561630249023
2567,6.244078159332275
2575,5.238513469696045
2586,4.970362663269043
2596,5.39174222946167
2605,7.201758861541748
2615,9.442731857299805
2625,10.879252433776855
2636,10.898406028747559
2646,10.687716484069824
2655,10.591948509216309
2666,10.72602367401123
2675,11.252747535705566
2685,11.329362869262695
2695,10.716446876525879
2705,9.84495735168457
2715,8.954314231872559
2725,8.360552787780762
2735,8.073247909545898
2745,8.485051155090332
2755,9.720458984375
2765,11.999738693237305
2775,14.192827224731445
2785,15.42823600769043
2795,15.878345489501953
2805,15.179238319396973
2815,14.231135368347168
2825,13.235146522521973
2835,11.999738693237305
2845,11.08994197845459
2856,10.563218116760254
2865,10.15141487121582
2875,9.749189376831055
2885,9.21288776397705
2895,8.734047889709473
2905,8.40843677520752
2916,8.188169479370117
2925,8.073247909545898
2935,8.312667846679688
2945,8.446743965148926
2955,8.20732307434082
2965,7.814674377441406
2975,7.46033239364624
2985,7.718906402587891
2995,8.504204750061035
3005,8.810662269592285
3017,8.667010307312012
3025,8.044517517089844
3035,7.757213592529297
3045,8.178592681884766
3055,9.35654067993164
3065,9.050082206726074
3075,8.389283180236816
3085,8.245630264282227
3095,8.101978302001953
3105,7.910442352294922
3115,7.642292022705078
3125,78.38616180419922
3135,4.175487995147705
3146,2.030282974243164
3155,2.6623523235321045
3165,3.88818359375
3175,5.65031623840332
3185,17.841590881347656
3195,1.9823989868164062
3205,4.865017890930176
3215,8.53293514251709
3226,-0.5937620401382446
3235,7.450755596160889
3245,12.804190635681152
3255,5.430049419403076
3266,12.516886711120605
3276,-1.1875240802764893
3285,12.038045883178711
3295,8.47547435760498
3305,15.524003982543945
3317,8.695740699768066
3325,7.891288757324219
3335,12.689269065856934
3346,8.370129585266113
3355,11.08994197845459
3365,9.222464561462402
3375,10.122684478759766
3386,10.02691650390625
3395,10.02691650390625
3405,8.312667846679688
3415,8.14028549194336
3426,10.074800491333008
3435,7.249642848968506
3446,0.6703764796257019
3456,30.253131866455078
3466,14.09705924987793
3475,12.22000503540039
3485,13.129801750183105
3496,8.35097599029541
3506,10.266336441040039
3515,10.055646896362305
3526,7.862558364868164
3535,11.118672370910645
3546,9.84495735168457
3555,10.994174003601074
3566,9.2033109664917
3575,9.519346237182617
3586,9.653421401977539
3595,8.916007041931152
3605,9.35654067993164
3615,9.327810287475586
3627,9.691728591918945
3635,9.605537414550781
3645,9.519346237182617
3655,9.27034854888916
3666,9.710882186889648
3675,9.53849983215332
3686,9.84495735168457
3695,9.730035781860352
3706,9.14585018157959
3715,9.394847869873047
3725,9.500192642211914
3735,9.394847869873047
3746,9.490615844726562
3755,9.624691009521484
3765,9.423578262329102
3775,9.825803756713867
3786,9.634267807006836
3795,9.672574996948242
3805,9.710882186889648
3816,9.41400146484375
3825,9.672574996948242
3835,9.481039047241211
3845,9.739612579345703
3855,9.500192642211914
3865,9.682151794433594
3875,9.576807022094727
3885,9.691728591918945
3896,9.682151794433594
3907,9.385271072387695
3915,9.701305389404297
3925,9.461885452270508
3935,9.84495735168457
3945,9.308655738830566
3956,9.720458984375
3966,9.528923034667969
3976,9.950302124023438
3986,9.394847869873047
3995,9.806650161743164
4005,9.241618156433105
4015,8.96389102935791
4025,10.888829231262207
4036,9.634267807006836
4046,8.96389102935791
4056,9.653421401977539
4065,9.710882186889648
4075,9.634267807006836
4086,9.557653427124023
4095,9.59596061706543
4106,9.452308654785156
4115,9.404424667358398
4125,9.854534149169922
4136,9.41400146484375
4146,9.758766174316406
4156,9.500192642211914
4166,9.59596061706543
4176,9.758766174316406
4186,9.299078941345215
4196,9.576807022094727
4206,9.481039047241211
4216,9.730035781860352
4226,9.66299819946289
4236,9.643844604492188
4247,9.624691009521484
4256,9.346963882446289
4266,9.749189376831055
4276,9.337387084960938
4286,9.701305389404297
4295,9.59596061706543
4307,9.66299819946289
4316,9.77791976928711
4325,9.366117477416992
4335,9.77791976928711
4346,9.337387084960938
4356,9.758766174316406
4366,9.66299819946289
4376,9.615114212036133
4385,9.797073364257812
4396,9.222464561462402
4405,9.825803756713867
4416,9.452308654785156
4425,9.710882186889648
4435,9.739612579345703
4446,9.53849983215332
4455,9.758766174316406
4465,9.260771751403809
4475,9.77791976928711
4486,9.481039047241211
4496,9.66299819946289
4505,9.548076629638672
4515,9.481039047241211
4526,9.682151794433594
4535,9.682151794433594
4546,9.787496566772461
4555,9.41400146484375
4565,9.366117477416992
4575,9.461885452270508
4586,9.500192642211914
4595,9.634267807006836
4605,9.279925346374512
4616,9.720458984375
4625,9.528923034667969
4635,9.682151794433594
4645,9.701305389404297
4655,9.279925346374512
4665,9.864110946655273
4675,9.404424667358398
4685,9.854534149169922
4695,9.490615844726562
4706,9.59596061706543
4716,9.883264541625977
4725,9.279925346374512
4735,9.883264541625977
4745,9.481039047241211
4755,9.605537414550781
4765,9.66299819946289
4775,9.385271072387695
4787,9.892841339111328
4795,9.394847869873047
4805,9.768342971801758
4815,9.634267807006836
4825,9.327810287475586
4836,9.739612579345703
4845,9.557653427124023
4856,9.615114212036133
4866,9.624691009521484
4875,9.404424667358398
4887,9.739612579345703
4895,9.442731857299805
4906,9.758766174316406
4915,9.739612579345703
4925,9.21288776397705
4935,9.797073364257812
4945,9.385271072387695
4955,10.017339706420898
4965,9.528923034667969
4975,9.308655738830566
4986,9.787496566772461
4995,9.308655738830566
5006,9.988609313964844
5015,9.423578262329102
5025,9.289502143859863
5035,9.921571731567383
5045,9.53849983215332
5055,9.615114212036133
5067,9.653421401977539
5079,9.490615844726562
5085,9.691728591918945
5095,9.35654067993164
5106,9.730035781860352
5115,9.710882186889648
5126,9.528923034667969
5136,9.864110946655273
5145,9.548076629638672
5155,9.758766174316406
5165,9.548076629638672
5175,9.47146224975586
5187,9.892841339111328
5196,9.346963882446289
5207,9.730035781860352
5216,9.586383819580078
5226,9.375694274902344
5235,9.77791976928711
5245,9.576807022094727
5256,9.720458984375
5267,9.643844604492188
5275,9.27034854888916
5286,9.873687744140625
5296,9.385271072387695
5305,9.643844604492188
5315,9.797073364257812
5326,9.41400146484375
5335,9.921571731567383
5346,9.433155059814453
5356,9.653421401977539
5366,9.59596061706543
5376,9.366117477416992
5386,9.749189376831055
5395,9.615114212036133
5406,9.442731857299805
5415,9.864110946655273
5425,9.481039047241211
5435,9.682151794433594
5445,9.59596061706543
5455,9.346963882446289
5465,9.806650161743164
5475,9.461885452270508
5485,9.682151794433594
5495,9.691728591918945
5506,9.500192642211914
5516,10.007762908935547
5525,9.59596061706543
5535,9.53849983215332
5545,9.59596061706543
5555,9.509769439697266
5565,9.730035781860352
5576,9.749189376831055
5585,9.490615844726562
5595,9.90241813659668
5605,9.490615844726562
5615,9.710882186889648
5625,9.404424667358398
5636,9.768342971801758
5646,9.423578262329102
5655,9.605537414550781
5665,9.835380554199219
5676,9.433155059814453
5686,9.854534149169922
5695,9.682151794433594
5706,9.47146224975586
5715,9.567230224609375
5726,9.710882186889648
5735,9.519346237182617
5745,9.710882186889648
5755,9.548076629638672
5766,9.528923034667969
5775,9.758766174316406
5786,9.500192642211914
5795,9.84495735168457
5806,9.289502143859863
5815,9.682151794433594
5826,9.797073364257812
5835,9.500192642211914
5846,9.84495735168457
5855,9.442731857299805
5865,9.308655738830566
5876,9.96945571899414
5886,9.452308654785156
5896,9.701305389404297
5905,9.682151794433594
5915,9.490615844726562
5927,9.730035781860352
5935,9.385271072387695
5945,9.90241813659668
5955,9.519346237182617
5966,9.653421401977539
5975,9.749189376831055
5985,9.41400146484375
5995,9.921571731567383
6005,9.404424667358398
6015,9.586383819580078
6025,9.816226959228516
6035,9.41400146484375
6046,9.950302124023438
6056,9.500192642211914
6066,9.749189376831055
6076,9.53849983215332
6086,9.605537414550781
6096,9.720458984375
6107,9.394847869873047
6116,9.720458984375
6126,9.624691009521484
6135,9.77791976928711
6145,9.442731857299805
6155,9.739612579345703
6165,9.701305389404297
6175,9.452308654785156
6186,9.710882186889648
6195,9.433155059814453
6205,9.950302124023438
6215,9.548076629638672
6226,9.806650161743164
6236,9.519346237182617
6245,9.299078941345215
6255,9.96945571899414
6265,9.327810287475586
6275,9.883264541625977
6286,9.682151794433594
6295,9.624691009521484
6306,9.739612579345703
6315,9.452308654785156
6326,9.710882186889648
6336,9.586383819580078
6346,9.998186111450195
6356,9.279925346374512
6366,9.921571731567383
