relative_time,AccZ
0,9.624691009521484
30,10.02691650390625
64,10.381258964538574
90,9.615114212036133
102,9.730035781860352
126,9.797073364257812
153,9.998186111450195
163,9.615114212036133
190,9.327810287475586
200,9.375694274902344
210,9.078812599182129
220,8.983044624328613
240,9.050082206726074
269,9.509769439697266
300,9.691728591918945
331,9.758766174316406
341,9.423578262329102
376,9.567230224609375
410,10.47702693939209
437,10.256759643554688
449,9.806650161743164
450,9.758766174316406
475,9.959878921508789
488,10.697293281555176
490,10.984597206115723
524,11.310209274291992
533,12.239158630371094
540,12.191274642944336
568,12.018892288208008
570,11.54005241394043
599,11.348516464233398
600,11.338939666748047
601,11.348516464233398
610,11.425130844116211
632,11.597513198852539
640,11.41555404663086
663,11.396400451660156
670,11.166556358337402
695,11.109095573425293
696,10.927136421203613
700,10.821791648864746
710,10.668562889099121
724,10.199298858642578
748,9.720458984375
750,8.619126319885254
760,8.303091049194336
772,8.159439086914062
803,8.245630264282227
810,9.308655738830566
835,9.481039047241211
840,9.260771751403809
867,9.050082206726074
868,8.954314231872559
871,8.935160636901855
899,9.184157371520996
900,9.873687744140625
910,10.15141487121582
932,10.180145263671875
940,9.682151794433594
964,9.404424667358398
970,8.427590370178223
993,8.20732307434082
1017,8.236053466796875
1020,8.801085472106934
1055,9.002198219299316
1060,9.883264541625977
1083,9.739612579345703
1090,9.509769439697266
1116,9.567230224609375
1120,8.858546257019043
1148,8.638279914855957
1151,9.011775016784668
1160,9.241618156433105
1183,9.2033109664917
1190,9.576807022094727
1215,9.672574996948242
1220,9.557653427124023
1242,9.346963882446289
1243,9.136273384094238
1268,9.107542991638184
1271,8.801085472106934
1296,8.71489429473877
1300,8.724471092224121
1310,8.638279914855957
1331,8.53293514251709
1340,8.686163902282715
1363,8.820239067077637
1370,9.605537414550781
1395,9.758766174316406
1428,9.222464561462402
1434,8.341399192810059
1461,14.279019355773926
1495,15.705963134765625
1500,9.892841339111328
1510,9.126696586608887
1533,8.169015884399414
1540,4.9799394607543945
1565,6.71334171295166
1570,8.65743350982666
1600,9.624691009521484
1610,12.593501091003418
1625,12.469002723693848
1653,10.314221382141113
1660,8.121131896972656
1677,8.916007041931152
1681,10.170568466186523
1709,10.47702693939209
1710,5.746084213256836
1737,6.071695327758789
1742,6.751648902893066
1764,11.520898818969727
1770,8.159439086914062
1792,9.452308654785156
1793,10.706870079040527
1826,16.184803009033203
1853,12.392388343811035
1860,5.324704647064209
1879,12.267889976501465
1881,10.496180534362793
1890,9.289502143859863
1908,10.611102104187012
1910,8.791508674621582
1937,8.322244644165039
1940,10.103530883789062
1967,9.682151794433594
1970,10.228029251098633
1997,9.835380554199219
2000,8.5903959274292
2010,9.078812599182129
2023,9.567230224609375
2050,9.682151794433594
2060,9.107542991638184
2079,9.739612579345703
2080,8.992621421813965
2090,10.735600471496582
2107,9.509769439697266
2110,7.422025203704834
2135,11.674127578735352
2140,8.801085472106934
2162,9.528923034667969
2170,10.036493301391602
2196,9.490615844726562
2200,9.14585018157959
2210,9.643844604492188
2221,9.404424667358398
2249,10.467450141906738
2250,9.2033109664917
2260,9.193734169006348
2277,8.925583839416504
2312,7.422025203704834
2320,9.892841339111328
2339,8.734047889709473
2340,9.490615844726562
2372,9.940725326538086
2409,10.505757331848145
2410,9.998186111450195
2444,9.96945571899414
2474,9.873687744140625
2501,9.289502143859863
2510,9.069235801696777
2547,9.14585018157959
2550,9.375694274902344
2560,11.712434768676758
2570,7.95832633972168
2611,10.563218116760254
2646,8.47547435760498
2650,8.398859977722168
2660,9.634267807006836
2675,9.404424667358398
2703,9.710882186889648
2710,9.643844604492188
2735,8.676587104797363
2741,9.691728591918945
2777,9.165003776550293
2778,9.634267807006836
2805,8.015787124633789
2810,9.404424667358398
2843,9.059659004211426
2866,9.184157371520996
2870,9.691728591918945
2905,9.375694274902344
2910,9.959878921508789
2941,10.381258964538574
2967,9.816226959228516
2970,8.772355079650879
3000,9.078812599182129
3003,8.456320762634277
3010,9.059659004211426
3028,10.132261276245117
3057,9.892841339111328
3060,9.825803756713867
3084,9.394847869873047
3090,8.992621421813965
3110,9.548076629638672
3136,10.160991668701172
3140,10.821791648864746
3173,9.155426979064941
3201,9.078812599182129
3210,8.245630264282227
3244,8.791508674621582
3250,10.35252857208252
3260,10.745177268981934
3273,10.821791648864746
3300,10.630255699157715
3310,9.318233489990234
3325,8.762778282165527
3363,8.398859977722168
3370,10.467450141906738
3389,10.697293281555176
3390,9.90241813659668
3424,9.605537414550781
3453,9.672574996948242
3454,7.469909191131592
3460,7.920019149780273
3498,9.624691009521484
3501,9.911994934082031
3510,9.979032516479492
3533,9.576807022094727
3540,10.390835762023926
3562,9.375694274902344
3570,9.634267807006836
3601,9.404424667358398
3610,8.446743965148926
3628,8.485051155090332
3630,8.293514251708984
3640,8.647856712341309
3656,10.285490036010742
3660,10.160991668701172
3684,11.061211585998535
3690,11.080365180969238
3715,9.988609313964844
3720,8.944737434387207
3753,8.628703117370605
3760,9.931148529052734
3791,10.055646896362305
3821,9.366117477416992
3849,9.011775016784668
3850,11.21444034576416
3860,11.41555404663086
3886,11.281478881835938
3890,10.228029251098633
3917,8.341399192810059
3920,7.833827972412109
3945,8.33182144165039
3950,9.892841339111328
3960,9.825803756713867
3972,10.074800491333008
4010,10.486603736877441
4041,10.745177268981934
4042,9.768342971801758
4073,8.695740699768066
4105,7.872135162353516
4110,10.582371711730957
4136,10.074800491333008
4140,8.197746276855469
4169,9.509769439697266
4170,12.392388343811035
4198,11.396400451660156
4200,7.259219646453857
4210,7.096413612365723
4237,8.71489429473877
4240,13.85763931274414
4264,11.501745223999023
4270,8.197746276855469
4302,7.2783732414245605
4303,8.628703117370605
4310,9.078812599182129
4330,10.381258964538574
4340,8.848969459533691
4363,8.437167167663574
4364,9.27034854888916
4370,9.548076629638672
4395,10.285490036010742
4400,9.308655738830566
4410,9.02135181427002
4431,9.500192642211914
4440,10.467450141906738
4472,10.160991668701172
4473,8.944737434387207
4485,8.561665534973145
4510,9.02135181427002
4511,9.835380554199219
4556,9.672574996948242
4560,8.341399192810059
4570,8.26478385925293
4580,7.6997528076171875
4590,6.655880928039551
4600,6.138733386993408
4610,7.872135162353516
4620,9.605537414550781
4630,9.050082206726074
4640,8.810662269592285
4650,26.269180297851562
4660,14.441824913024902
4670,4.558559894561768
4681,8.992621421813965
4690,5.612008571624756
4701,10.390835762023926
4710,8.571242332458496
4723,14.508862495422363
4734,10.486603736877441
4745,8.360552787780762
4750,10.02691650390625
4760,9.787496566772461
4770,9.998186111450195
4780,9.643844604492188
4790,9.165003776550293
4800,8.389283180236816
4810,7.469909191131592
4820,6.607996463775635
4830,11.798625946044922
4840,9.251194953918457
4850,10.620678901672363
4860,8.647856712341309
4870,10.27591323852539
4880,9.84495735168457
4890,10.103530883789062
4900,9.873687744140625
4910,10.381258964538574
4920,10.687716484069824
4930,11.176133155822754
4940,11.338939666748047
4950,11.30063247680664
4960,10.802638053894043
4970,10.390835762023926
4983,9.84495735168457
4990,9.078812599182129
5000,8.063671112060547
5010,7.268796443939209
5021,6.818686485290527
5030,6.646304130554199
5135,6.646304130554199
5141,7.661445617675781
5148,8.973467826843262
5163,7.90086555480957
5167,10.72602367401123
5177,13.072340965270996
5187,12.85207462310791
5197,12.143390655517578
5207,9.911994934082031
5217,8.33182144165039
5227,9.21288776397705
5237,9.66299819946289
5247,10.046070098876953
5257,10.611102104187012
5267,11.27190113067627
5277,11.66455078125
5287,8.820239067077637
5302,9.979032516479492
5312,8.236053466796875
5322,8.101978302001953
5332,7.489062786102295
5342,7.90086555480957
5352,7.383718013763428
5362,7.46033239364624
5372,10.256759643554688
5382,12.526463508605957
5392,12.641385078430176
5402,12.382811546325684
5412,11.501745223999023
5422,8.734047889709473
5432,6.665457725524902
5442,9.260771751403809
5452,10.295066833496094
5462,9.816226959228516
5472,8.925583839416504
5482,10.438719749450684
5492,7.556100368499756
5502,8.178592681884766
5512,8.954314231872559
5522,7.144298076629639
5532,7.556100368499756
5542,8.398859977722168
5552,7.182605266571045
5562,8.9064302444458
5572,10.08437728881836
5582,8.734047889709473
5592,9.097966194152832
5602,8.360552787780762
5612,8.015787124633789
5622,7.843404769897461
5632,8.08282470703125
5642,8.695740699768066
5652,10.611102104187012
5662,12.756306648254395
5672,15.198391914367676
5682,14.221558570861816
5692,8.71489429473877
5702,8.65743350982666
5712,5.2672438621521
5722,6.89530086517334
5732,12.756306648254395
5743,12.277466773986816
5752,12.583924293518066
5762,7.65186882019043
5772,1.6855180263519287
5783,11.176133155822754
5792,13.129801750183105
5802,11.635820388793945
5812,5.190629482269287
5822,11.434707641601562
5833,11.137825965881348
5843,7.987056732177734
5853,7.872135162353516
5863,11.903970718383789
5873,9.404424667358398
5884,7.450755596160889
5893,10.170568466186523
5903,10.371682167053223
5912,9.710882186889648
5922,9.337387084960938
5932,8.868123054504395
5942,9.672574996948242
5952,9.078812599182129
5962,9.461885452270508
5972,9.14585018157959
5982,9.461885452270508
5992,10.35252857208252
6002,9.47146224975586
6012,9.586383819580078
6022,9.337387084960938
6033,8.628703117370605
6043,11.405977249145508
6052,9.854534149169922
6062,6.627150535583496
6072,8.887276649475098
6082,10.754754066467285
6092,10.678139686584473
6102,9.375694274902344
6112,9.002198219299316
6122,9.519346237182617
6132,9.289502143859863
6142,9.030928611755371
6152,10.27591323852539
6162,8.78193187713623
6172,9.490615844726562
6182,9.825803756713867
6192,9.289502143859863
6202,9.385271072387695
6212,9.768342971801758
6222,9.366117477416992
6232,9.337387084960938
6242,9.643844604492188
6252,9.528923034667969
6262,9.337387084960938
6273,9.59596061706543
6283,9.576807022094727
6293,9.394847869873047
6302,9.452308654785156
6312,9.624691009521484
6322,9.548076629638672
6333,9.35654067993164
6343,9.548076629638672
6353,9.634267807006836
6362,9.346963882446289
6372,9.557653427124023
6383,9.548076629638672
6393,9.375694274902344
6403,9.576807022094727
6412,9.615114212036133
6423,9.394847869873047
6433,9.366117477416992
6443,9.548076629638672
6453,9.682151794433594
6463,9.423578262329102
6474,9.385271072387695
6484,9.66299819946289
6494,9.500192642211914
6503,9.433155059814453
6512,9.605537414550781
6522,9.346963882446289
6532,9.509769439697266
6542,9.624691009521484
6552,9.452308654785156
6562,9.404424667358398
6572,9.59596061706543
6582,9.59596061706543
6592,9.337387084960938
6602,9.557653427124023
6612,9.615114212036133
6622,9.337387084960938
6633,9.567230224609375
6643,9.586383819580078
6653,9.461885452270508
6663,9.47146224975586
6674,9.567230224609375
6684,9.53849983215332
6694,9.337387084960938
6704,9.576807022094727
6714,9.624691009521484
6723,9.461885452270508
6732,9.442731857299805
6743,9.66299819946289
6752,9.385271072387695
6762,9.346963882446289
6772,9.758766174316406
6782,9.53849983215332
6792,9.318233489990234
6802,9.528923034667969
6812,9.643844604492188
6822,9.500192642211914
6832,9.27034854888916
6842,9.653421401977539
6852,9.682151794433594
6863,9.624691009521484
6873,9.634267807006836
6883,9.404424667358398
6893,9.423578262329102
6903,9.576807022094727
6913,9.576807022094727
6923,9.509769439697266
6934,9.653421401977539
6944,8.973467826843262
6954,9.481039047241211
6964,10.08437728881836
6974,9.567230224609375
6984,9.14585018157959
6994,9.289502143859863
7004,9.787496566772461
7013,9.59596061706543
7023,9.279925346374512
7033,9.66299819946289
7043,9.634267807006836
7053,9.385271072387695
7063,9.490615844726562
7072,9.557653427124023
7082,9.758766174316406
7092,9.308655738830566
7102,9.500192642211914
7112,9.682151794433594
7122,9.490615844726562
7132,9.35654067993164
7142,9.682151794433594
7152,9.528923034667969
7162,9.27034854888916
7172,9.797073364257812
7182,9.634267807006836
7192,9.165003776550293
7202,9.423578262329102
7212,9.787496566772461
7222,9.27034854888916
7232,9.806650161743164
7242,9.394847869873047
7252,9.299078941345215
7262,9.77791976928711
7272,9.337387084960938
7282,9.41400146484375
7292,9.701305389404297
7302,9.452308654785156
7312,9.394847869873047
7322,9.739612579345703
7332,9.739612579345703
7342,9.165003776550293
7352,9.500192642211914
7362,9.720458984375
7372,9.509769439697266
7382,9.567230224609375
7392,9.586383819580078
7403,9.528923034667969
7413,9.47146224975586
7423,9.59596061706543
7433,9.634267807006836
7443,9.375694274902344
7454,9.567230224609375
7464,9.682151794433594
7473,9.299078941345215
7484,9.528923034667969
7494,9.519346237182617
7504,9.481039047241211
7513,9.452308654785156
7523,9.442731857299805
7532,9.624691009521484
7542,9.423578262329102
7552,9.366117477416992
7562,9.452308654785156
7572,9.442731857299805
7582,9.481039047241211
7592,9.490615844726562
7602,9.500192642211914
7612,9.548076629638672
7622,9.260771751403809
7632,9.672574996948242
7642,9.423578262329102
7653,9.41400146484375
7663,9.730035781860352
7673,9.490615844726562
7683,9.576807022094727
7694,9.749189376831055
7703,9.02135181427002
