relative_time,AccZ
0,8.820239067077637
1,8.89685344696045
101,8.96389102935791
116,8.676587104797363
121,8.734047889709473
139,8.753201484680176
152,8.868123054504395
159,8.9064302444458
169,8.9064302444458
184,8.848969459533691
189,8.78193187713623
199,8.705317497253418
209,8.667010307312012
219,8.628703117370605
231,8.628703117370605
239,8.686163902282715
249,8.743624687194824
259,8.78193187713623
269,8.858546257019043
281,8.877699851989746
290,8.810662269592285
299,8.743624687194824
309,8.695740699768066
319,8.734047889709473
329,8.820239067077637
339,8.89685344696045
350,8.954314231872559
359,8.954314231872559
369,8.89685344696045
380,8.801085472106934
389,8.695740699768066
399,8.65743350982666
409,8.667010307312012
419,8.724471092224121
444,8.791508674621582
460,8.858546257019043
469,8.762778282165527
479,8.762778282165527
489,8.772355079650879
499,8.801085472106934
512,8.848969459533691
519,8.868123054504395
533,8.89685344696045
539,8.89685344696045
550,8.858546257019043
565,8.791508674621582
569,8.753201484680176
579,8.695740699768066
589,8.695740699768066
599,8.791508674621582
609,8.887276649475098
619,8.916007041931152
629,8.877699851989746
639,8.791508674621582
649,8.753201484680176
661,8.753201484680176
669,8.753201484680176
682,8.810662269592285
689,8.848969459533691
699,8.868123054504395
709,8.877699851989746
719,8.83939266204834
729,8.753201484680176
741,8.705317497253418
749,8.695740699768066
760,8.695740699768066
769,8.724471092224121
780,8.78193187713623
794,8.820239067077637
799,8.868123054504395
809,8.916007041931152
819,8.96389102935791
829,9.08838939666748
839,8.83939266204834
849,8.686163902282715
861,8.638279914855957
869,8.705317497253418
880,8.801085472106934
894,8.858546257019043
899,8.89685344696045
910,8.829815864562988
919,8.724471092224121
930,8.676587104797363
940,8.724471092224121
949,8.78193187713623
959,8.810662269592285
969,8.83939266204834
979,8.868123054504395
991,8.877699851989746
999,8.858546257019043
1009,8.791508674621582
1024,8.78193187713623
1032,8.858546257019043
1042,8.9064302444458
1049,8.9064302444458
1059,8.858546257019043
1071,8.791508674621582
1079,8.762778282165527
1090,8.71489429473877
1099,8.71489429473877
1109,8.71489429473877
1123,8.753201484680176
1129,8.820239067077637
1139,8.868123054504395
1149,8.925583839416504
1161,8.925583839416504
1171,8.887276649475098
1179,8.820239067077637
1191,8.743624687194824
1200,8.695740699768066
1209,8.724471092224121
1222,8.78193187713623
1229,8.820239067077637
1239,8.810662269592285
1249,8.772355079650879
1259,8.753201484680176
1270,8.801085472106934
1279,8.83939266204834
1290,8.83939266204834
1302,8.83939266204834
1309,8.83939266204834
1321,8.848969459533691
1329,8.89685344696045
1339,8.944737434387207
1349,8.954314231872559
1359,8.954314231872559
1373,8.877699851989746
1379,8.83939266204834
1389,8.829815864562988
1401,8.83939266204834
1409,8.89685344696045
1420,8.935160636901855
1429,8.887276649475098
1439,8.801085472106934
1452,8.705317497253418
1459,8.676587104797363
1473,8.609549522399902
1479,8.5903959274292
1489,8.609549522399902
1499,8.695740699768066
1509,8.820239067077637
1519,8.944737434387207
1530,8.954314231872559
1539,8.925583839416504
1551,8.9064302444458
1559,8.877699851989746
1575,8.829815864562988
1595,8.83939266204834
1604,8.9064302444458
1609,8.83939266204834
1619,8.753201484680176
1631,8.734047889709473
1639,8.743624687194824
1650,8.801085472106934
1659,8.829815864562988
1669,8.83939266204834
1683,8.753201484680176
1689,8.734047889709473
1703,8.734047889709473
1709,8.734047889709473
1721,8.753201484680176
1730,8.743624687194824
1739,8.734047889709473
1756,8.762778282165527
1759,8.801085472106934
1769,8.83939266204834
1782,8.820239067077637
1789,8.820239067077637
1799,8.820239067077637
1815,8.820239067077637
1823,9.030928611755371
1829,8.542511940002441
1839,8.868123054504395
1875,8.829815864562988
1879,8.868123054504395
1889,8.848969459533691
1902,8.78193187713623
1913,8.820239067077637
1919,8.810662269592285
1929,8.858546257019043
1939,8.858546257019043
1949,8.801085472106934
1964,8.695740699768066
1969,8.628703117370605
1979,8.686163902282715
1989,8.772355079650879
1999,8.848969459533691
2009,8.810662269592285
2019,8.820239067077637
2029,8.820239067077637
2039,8.791508674621582
2049,8.791508674621582
2059,8.78193187713623
2069,8.810662269592285
2079,8.858546257019043
2089,8.916007041931152
2099,8.925583839416504
2109,8.877699851989746
2119,8.78193187713623
2129,8.724471092224121
2139,8.743624687194824
2149,8.829815864562988
2159,8.848969459533691
2169,8.83939266204834
2179,8.801085472106934
2189,8.734047889709473
2201,8.695740699768066
2209,8.647856712341309
2219,8.695740699768066
2229,8.89685344696045
2241,9.097966194152832
2250,9.2033109664917
2259,9.08838939666748
2269,8.820239067077637
2279,8.9064302444458
2289,8.887276649475098
2300,8.83939266204834
2309,8.734047889709473
2319,8.619126319885254
2329,8.580819129943848
2339,8.571242332458496
2349,8.705317497253418
2359,8.820239067077637
2369,8.973467826843262
2379,8.983044624328613
2389,8.9064302444458
2399,8.877699851989746
2409,8.83939266204834
2419,8.858546257019043
2429,8.858546257019043
2439,8.89685344696045
2449,8.9064302444458
2459,8.9064302444458
2469,8.887276649475098
2479,8.820239067077637
2489,8.820239067077637
2499,8.820239067077637
2509,8.89685344696045
2519,8.935160636901855
2529,8.935160636901855
2539,8.887276649475098
2549,8.820239067077637
2559,8.762778282165527
2569,8.65743350982666
2579,8.59997272491455
2589,8.638279914855957
2599,8.705317497253418
2609,8.820239067077637
2619,8.9064302444458
2629,8.9064302444458
2639,9.107542991638184
2649,8.695740699768066
2659,8.494627952575684
2669,8.743624687194824
2679,8.65743350982666
2689,8.791508674621582
2699,8.829815864562988
2709,8.944737434387207
2719,9.184157371520996
2729,9.289502143859863
2739,9.27034854888916
2749,9.184157371520996
2759,9.011775016784668
2769,8.820239067077637
2779,8.676587104797363
2789,8.59997272491455
2799,8.609549522399902
2809,8.686163902282715
2819,8.743624687194824
2829,8.743624687194824
2839,8.686163902282715
2849,8.686163902282715
2859,8.686163902282715
2869,8.676587104797363
2879,8.667010307312012
2889,8.71489429473877
2899,8.71489429473877
2909,8.734047889709473
2919,8.791508674621582
2929,8.848969459533691
2939,8.944737434387207
2949,9.050082206726074
2959,9.08838939666748
2969,9.02135181427002
2979,8.925583839416504
2989,8.916007041931152
2999,9.02135181427002
3009,9.126696586608887
3019,9.222464561462402
3029,9.260771751403809
3039,9.184157371520996
3051,9.050082206726074
3059,8.9064302444458
3069,8.83939266204834
3079,8.858546257019043
3089,8.9064302444458
3099,8.916007041931152
3109,8.858546257019043
3119,8.772355079650879
3129,8.762778282165527
3139,8.801085472106934
3149,8.820239067077637
3159,7.661445617675781
