relative_time,AccZ
0,9.385271072387695
1,9.672574996948242
58,9.797073364257812
59,9.864110946655273
64,9.940725326538086
74,9.758766174316406
84,9.634267807006836
99,9.327810287475586
104,8.973467826843262
116,8.829815864562988
124,8.762778282165527
134,8.753201484680176
144,8.810662269592285
159,8.868123054504395
164,9.117119789123535
174,9.452308654785156
184,9.701305389404297
196,9.77791976928711
204,9.758766174316406
214,9.864110946655273
224,9.634267807006836
234,9.404424667358398
247,9.222464561462402
254,9.011775016784668
264,8.877699851989746
275,8.9064302444458
284,9.117119789123535
296,9.346963882446289
304,9.442731857299805
314,9.53849983215332
324,9.59596061706543
334,9.59596061706543
346,9.557653427124023
354,9.586383819580078
364,9.461885452270508
374,9.404424667358398
384,9.299078941345215
396,9.040505409240723
404,8.858546257019043
414,8.772355079650879
424,8.724471092224121
434,8.734047889709473
447,8.96389102935791
454,9.318233489990234
464,9.624691009521484
474,9.720458984375
484,9.768342971801758
497,9.768342971801758
504,9.739612579345703
514,9.576807022094727
524,9.394847869873047
534,9.366117477416992
545,9.375694274902344
554,9.289502143859863
564,9.241618156433105
574,9.279925346374512
584,9.423578262329102
594,9.41400146484375
604,9.490615844726562
614,9.59596061706543
624,9.509769439697266
634,9.394847869873047
646,9.318233489990234
654,9.193734169006348
664,9.117119789123535
674,9.059659004211426
684,9.117119789123535
697,9.299078941345215
704,9.318233489990234
714,9.289502143859863
724,9.35654067993164
734,9.385271072387695
744,9.35654067993164
754,9.327810287475586
764,9.433155059814453
774,9.586383819580078
784,9.615114212036133
796,9.47146224975586
804,9.375694274902344
814,9.260771751403809
824,9.117119789123535
834,9.107542991638184
844,9.193734169006348
854,9.279925346374512
864,9.375694274902344
874,9.461885452270508
884,9.643844604492188
896,9.710882186889648
904,9.500192642211914
914,9.318233489990234
924,9.193734169006348
934,9.2033109664917
946,10.055646896362305
954,9.251194953918457
964,9.184157371520996
974,8.954314231872559
984,8.89685344696045
994,9.08838939666748
1004,9.404424667358398
1014,9.41400146484375
1024,9.35654067993164
1034,9.260771751403809
1047,9.14585018157959
1054,9.107542991638184
1120,9.002198219299316
1121,9.423578262329102
1126,9.528923034667969
1157,9.385271072387695
1183,9.41400146484375
1184,9.337387084960938
1194,9.509769439697266
1204,9.682151794433594
1214,9.768342971801758
1224,9.730035781860352
1278,9.758766174316406
1279,9.500192642211914
1284,9.21288776397705
1297,8.944737434387207
1308,8.791508674621582
1314,8.5903959274292
1324,8.53293514251709
1334,8.686163902282715
1344,8.973467826843262
1354,9.174580574035645
1364,9.318233489990234
1374,9.481039047241211
1384,9.375694274902344
1394,9.241618156433105
1404,9.030928611755371
1415,8.71489429473877
1424,8.5903959274292
1434,8.437167167663574
1444,8.542511940002441
1454,8.89685344696045
1464,9.289502143859863
