aaaa
Time, Latitude, Longitude, Elevation, Speed, AccX, AccY, AccZ, Bearing, Accuracy
22:41:15,41.86211030205481,12.488518304019067,17.164797090925276,1.0974722862243653,-0.008828438818454742,0.040218554437160485,0.3631501793861389,0.0,19.0
22:41:15,41.862105973435796,12.488408002518016,27.974904486564924,0.3731725454330445,-0.021287303417921063,0.061395049095153816,0.32333025336265564,0.0,19.0
22:41:16,41.862119640651976,12.48838970212643,40.39643886603407,0.0133710578083992,0.02033124305307865,0.03197013959288597,0.3353140652179718,0.0,19.0
22:41:17,41.862124318289425,12.488373121767552,51.762103540215215,0.14730817079544067,-0.04032610356807709,0.07441594451665877,0.35540863871574396,0.0,19.0
22:41:18,41.86207016885498,12.488256981110151,55.35184655218578,0.0,-0.02246445044875145,0.05874283984303474,0.3587625622749329,0.0,4.900000095367432
22:41:19,41.86207545975281,12.488244026904507,56.818021905988104,0.0,-0.026742616668343544,0.049898281693458564,0.3370983600616455,0.0,4.900000095367432
22:41:23,41.862143770028624,12.488294664069304,50.834984392186854,0.0,-0.005811895709484816,0.036274239420890815,0.2570798099040985,0.0,21.33799934387207
22:41:42,41.86216558348588,12.488423895367074,46.30631746208614,0.0,0.051711566746234894,-0.011323000304400921,0.28463977575302124,0.0,19.298999786376953
22:41:45,41.86208647211621,12.48826880601574,49.727948666763155,1.4737571716308597,-0.11437082290649415,0.3151856064796448,0.15689370036125186,0.0,4.699999809265137
22:41:46,41.862097134027756,12.488278469755883,51.435152324404676,3.4148956298828135,-0.034698989242315285,-0.2526101768016815,-0.02607617899775505,28.561718412342692,4.699999809265137
22:41:47,41.862117039974144,12.488301725367727,51.9033987995171,2.6170181274414066,0.2429622709751129,-0.4107547700405121,0.26791709661483765,29.805901345796872,4.699999809265137
22:41:48,41.862131354750424,12.488328048167384,51.456076628599995,2.3612632751464844,0.09691386669874193,-0.4539052546024322,0.4171504974365233,25.106167053400767,4.699999809265137
22:41:49,41.86214544931108,12.488351746197646,50.18239536598002,2.166948318481445,0.2368459850549698,0.10343148559331894,0.43439939618110657,21.48094675724865,4.699999809265137
22:41:50,41.86215855650581,12.488370125067409,48.5564742146568,1.5963150978088378,0.19407318532466888,0.14151707291603088,0.4496142864227295,25.056026208084532,4.699999809265137
22:41:51,41.86216975032809,12.488377248655492,47.71009030072497,1.8852108001708985,0.2976704239845276,0.4061099588871002,0.3390280306339264,314.5001739111755,4.699999809265137
22:41:53,41.862178842124955,12.488386522661473,46.655649948971494,0.0,0.049805402755737305,0.07398903369903563,0.33986443281173706,14.781507573963781,4.699999809265137
22:41:58,41.862187611264986,12.488397468030204,45.79384830806051,2.8229801177978517,0.4464687407016754,0.23265868425369265,0.29769787192344666,38.72702308682358,4.699999809265137
22:41:59,41.86219876568556,12.48841867783403,45.06843019404002,2.6407953262329102,0.2759580612182617,-0.08151059597730638,0.3933555781841278,82.55367074500063,4.699999809265137
22:42:00,41.86220195307104,12.488446267570367,44.495739049331426,3.7228382110595706,0.09356963634490968,-0.2318037748336792,0.346885085105896,100.7265681088719,4.699999809265137
22:42:01,41.86219266320207,12.488490800739786,44.19558098166277,9.09708251953125,-0.049179498106241226,-0.024771545082330704,0.2755141258239746,124.58979274606958,4.699999809265137
22:42:02,41.86218073534695,12.488549604772947,43.99638062645708,5.98829803466797,0.11639002710580824,0.1153119057416916,0.4967238008975983,96.20681952934656,4.699999809265137
22:42:03,41.862218149303594,12.488646112141053,41.30752085445275,0.0,0.01582084596157074,0.1221609190106392,0.6956875324249268,18.572726803740267,19.30500030517578
22:42:03,41.8621812680922,12.488610431792074,42.05746302415819,6.324393844604494,0.292819619178772,-0.14445412158966064,0.4354666471481323,92.86595624944641,4.699999809265137
22:42:04,41.86217959732456,12.48866484585073,42.55370267166976,6.789167022705079,0.09510861337184906,0.1159684807062149,0.2903374433517456,87.48423412026982,4.699999809265137
22:42:05,41.86218476381353,12.488725374364927,42.88795556823424,7.182527160644532,-0.1482675075531006,-0.3736196160316467,0.22417673468589785,81.66538404541251,4.699999809265137
22:42:06,41.86219098278581,12.488789538577464,43.10338435958431,8.628619384765626,0.0259749498218298,-0.06306225806474686,0.12740997970104218,90.07110393853975,4.699999809265137
22:42:07,41.862193864894145,12.488865658599716,43.226460006825896,9.587024688720705,0.5148048400878906,-0.007871527224779129,0.7989689111709595,89.97325526077003,4.699999809265137
22:42:08,41.8621972065026,12.48895599329212,43.17107153004369,11.200070953369142,0.09439259022474288,-0.12961651384830475,0.3576158285140991,90.28807772994196,4.699999809265137
22:42:09,41.862203140742395,12.489055719122925,42.956636215538026,11.620761871337892,0.16479477286338806,0.23798823356628415,0.15657952427864075,84.78318579860073,4.699999809265137
22:42:10,41.862207360616296,12.489152725098727,42.69210879097754,12.158370208740235,0.5438524484634399,0.030321706086397168,0.853164792060852,87.86496548516213,4.699999809265137
22:42:11,41.862206973736185,12.489247969349053,42.34938729836055,12.221195220947266,0.25590333342552185,-0.05842551216483116,-0.04352124035358429,87.08607752867916,4.718202590942383
22:42:12,41.862206077402355,12.489343264664464,42.0149936905424,11.784169006347657,0.19633221626281736,0.115926556289196,0.5111497044563293,89.1750740522647,4.699999809265137
22:42:13,41.86220463784226,12.489432010865311,41.74649062786249,11.166572570800781,0.37021368741989136,-0.015484273433685303,0.32813507318496704,88.30237723504422,4.94700288772583
22:42:14,41.862201887064174,12.48951593225068,41.497619634105064,10.511375427246094,0.27589094638824463,0.2762591540813446,0.2649196684360504,93.22852588475679,4.2416534423828125
