relative_time,AccZ
0,9.672574996948242
1,9.509769439697266
32,9.404424667358398
80,9.749189376831055
109,9.758766174316406
120,9.797073364257812
152,9.787496566772461
161,9.691728591918945
173,9.768342971801758
177,9.835380554199219
213,9.873687744140625
249,9.768342971801758
281,9.873687744140625
289,9.883264541625977
330,9.835380554199219
339,9.739612579345703
347,9.77791976928711
358,9.959878921508789
376,10.448296546936035
377,9.90241813659668
411,9.749189376831055
417,10.074800491333008
427,9.873687744140625
437,9.739612579345703
468,9.442731857299805
469,9.165003776550293
477,9.806650161743164
495,9.643844604492188
497,9.825803756713867
507,10.007762908935547
531,10.189722061157227
537,10.649409294128418
558,10.888829231262207
584,11.099518775939941
587,10.620678901672363
612,10.553641319274902
617,9.394847869873047
627,9.500192642211914
650,9.864110946655273
657,10.27591323852539
681,10.60152530670166
687,10.390835762023926
713,10.218452453613281
717,9.653421401977539
727,9.442731857299805
741,9.567230224609375
772,9.643844604492188
777,9.41400146484375
800,9.701305389404297
807,9.682151794433594
828,9.921571731567383
837,9.500192642211914
863,9.433155059814453
867,9.241618156433105
877,8.868123054504395
902,8.226476669311523
907,10.409989356994629
941,12.085929870605469
942,12.42111873626709
948,9.241618156433105
974,9.605537414550781
977,11.856086730957031
1014,11.568782806396484
1017,10.649409294128418
1027,9.911994934082031
1042,9.643844604492188
1079,9.385271072387695
1087,8.255207061767578
1115,8.418013572692871
1117,11.1474027633667
1127,10.314221382141113
1153,8.456320762634277
1157,9.605537414550781
1182,8.925583839416504
1187,10.687716484069824
1211,13.867216110229492
1217,8.848969459533691
1227,10.160991668701172
1241,9.825803756713867
1274,9.691728591918945
1277,9.835380554199219
1315,9.586383819580078
1317,10.113107681274414
1327,9.66299819946289
1344,9.193734169006348
1347,9.308655738830566
1358,9.030928611755371
1374,9.02135181427002
1377,9.442731857299805
1405,9.720458984375
1407,10.122684478759766
1452,9.433155059814453
1457,9.768342971801758
1498,10.323798179626465
1499,10.591948509216309
1507,10.170568466186523
1535,10.228029251098633
1537,10.78348445892334
1572,10.869675636291504
1577,9.950302124023438
1600,9.653421401977539
1607,9.059659004211426
1639,9.155426979064941
1674,10.103530883789062
1675,10.074800491333008
1677,9.854534149169922
1710,10.27591323852539
1741,10.285490036010742
1771,9.327810287475586
1777,11.549629211425781
1799,11.310209274291992
1800,9.931148529052734
1807,9.672574996948242
1838,9.136273384094238
1876,9.050082206726074
1877,9.069235801696777
1907,9.911994934082031
1939,11.84650993347168
1940,10.735600471496582
1985,10.218452453613281
1987,9.911994934082031
2016,10.54406452178955
2017,9.730035781860352
2027,9.710882186889648
2049,9.519346237182617
2057,10.08437728881836
2080,10.390835762023926
2087,10.716446876525879
2127,9.797073364257812
2137,9.509769439697266
2175,8.169015884399414
2177,10.218452453613281
2218,10.036493301391602
2245,9.806650161743164
2251,9.366117477416992
2257,9.011775016784668
2306,8.78193187713623
2307,8.446743965148926
2314,8.791508674621582
2317,9.691728591918945
2327,9.615114212036133
2337,8.389283180236816
2347,8.427590370178223
2358,9.634267807006836
2367,9.998186111450195
2377,10.409989356994629
2387,10.975020408630371
2397,11.473014831542969
2407,11.501745223999023
2417,12.325350761413574
2427,11.386823654174805
2437,10.90798282623291
2447,10.735600471496582
2457,10.764330863952637
2467,11.15697956085205
2477,10.122684478759766
2487,9.816226959228516
2497,9.730035781860352
2507,9.730035781860352
2521,10.27591323852539
2528,10.371682167053223
2537,10.036493301391602
2547,10.141838073730469
2557,10.515334129333496
2567,10.448296546936035
2577,10.237606048583984
2587,10.563218116760254
2597,10.793061256408691
2607,10.457873344421387
2617,9.682151794433594
2627,9.490615844726562
2637,9.107542991638184
2647,9.002198219299316
2657,8.935160636901855
2667,9.097966194152832
2678,9.442731857299805
2687,9.35654067993164
2698,8.255207061767578
2707,7.939172744750977
2717,8.609549522399902
2727,9.528923034667969
2737,9.854534149169922
2747,9.672574996948242
2922,9.059659004211426
2923,9.394847869873047
2930,9.337387084960938
2947,9.174580574035645
2950,8.935160636901855
2960,9.107542991638184
2970,9.289502143859863
2980,9.260771751403809
2990,9.509769439697266
3000,9.433155059814453
3010,9.624691009521484
3020,9.701305389404297
3030,9.854534149169922
3040,9.950302124023438
3050,9.835380554199219
3060,10.036493301391602
3070,9.998186111450195
3080,9.787496566772461
3090,9.691728591918945
3106,9.710882186889648
3116,9.730035781860352
3126,9.739612579345703
3136,9.816226959228516
3146,9.730035781860352
3156,9.730035781860352
3166,9.653421401977539
3176,9.59596061706543
3186,9.605537414550781
3196,9.643844604492188
3206,9.739612579345703
3216,9.710882186889648
3226,9.53849983215332
3236,9.375694274902344
3246,9.461885452270508
3256,9.528923034667969
3266,9.672574996948242
3276,9.873687744140625
3286,10.046070098876953
3296,10.15141487121582
3306,10.122684478759766
3316,10.074800491333008
3326,10.055646896362305
3336,10.074800491333008
3346,10.02691650390625
3356,9.998186111450195
3367,9.911994934082031
3376,9.825803756713867
3386,9.921571731567383
3396,9.768342971801758
3406,9.710882186889648
3416,9.768342971801758
3426,9.691728591918945
3436,9.643844604492188
3446,9.624691009521484
3456,9.500192642211914
3466,9.53849983215332
3476,9.605537414550781
3486,9.672574996948242
3496,9.758766174316406
3506,9.758766174316406
3516,9.864110946655273
3526,9.998186111450195
3536,10.093954086303711
3546,10.371682167053223
3556,10.630255699157715
3566,10.745177268981934
3576,10.927136421203613
3586,10.994174003601074
3596,11.042057991027832
3606,11.166556358337402
3616,11.338939666748047
3626,11.233593940734863
3636,11.137825965881348
3646,11.176133155822754
3656,11.099518775939941
3666,10.984597206115723
3676,10.917559623718262
3686,10.764330863952637
3696,10.524910926818848
3706,10.457873344421387
3716,10.295066833496094
3727,9.90241813659668
3737,9.883264541625977
3747,10.017339706420898
3757,9.816226959228516
3766,9.825803756713867
3776,9.921571731567383
3786,9.806650161743164
3796,9.605537414550781
3806,9.519346237182617
3816,9.433155059814453
3826,9.385271072387695
3836,9.461885452270508
3846,9.653421401977539
3856,9.787496566772461
3866,9.739612579345703
3876,9.643844604492188
3887,9.624691009521484
3896,9.758766174316406
3906,9.452308654785156
3916,9.308655738830566
3927,9.385271072387695
3937,9.528923034667969
3947,9.53849983215332
3958,9.59596061706543
3967,9.567230224609375
3977,9.385271072387695
3988,9.461885452270508
3997,9.308655738830566
4007,9.002198219299316
4017,8.954314231872559
4027,8.667010307312012
4037,8.322244644165039
4047,8.360552787780762
4057,8.571242332458496
4067,8.427590370178223
